trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	18+17	35.0	45	numeric	numeric	noninformative	10	1.9	4.3	1.7	5.2	0.5	3.7
division	28/2	14.0	15	numeric	word	noninformative	1	1.6	4.9	1.0	3.5	0.5	4.3
subtraction	12-4	8.0	15	word	word	informative	7	1.5	4.7	2.5	2.9	0.5	4.2
subtraction	4-20	-16.0	-14	numeric	word	noninformative	2	1.6	3.8	2.7	6.1	0.5	2.7
division	22/7	3.1	2	word	word	noninformative	-1	2.6	3.2	2.1	3.7	0.5	3.5
subtraction	7-27	-20.0	-21	word	numeric	noninformative	-1	1.2	4.8	1.2	5.6	0.5	5.5
subtraction	6-23	-17.0	-18	numeric	word	informative	-1	2.3	3.8	2.6	3.5	0.5	5.5
addition	5+17	22.0	19	word	numeric	noninformative	-3	1.6	6.2	2.0	6.0	0.5	3.8
multiplication	24*9	216.0	216	word	numeric	informative	0	2.4	3.8	2.8	5.2	0.5	4.9
multiplication	23*1	23.0	22	numeric	numeric	informative	-1	2.4	4.2	1.3	4.2	0.5	3.4
multiplication	15*6	90.0	90	word	numeric	noninformative	0	2.6	3.3	1.8	3.5	0.5	6.5
multiplication	17*5	85.0	89	numeric	numeric	informative	4	1.1	4.6	2.7	4.7	0.5	7.2
addition	18+26	44.0	43	word	word	noninformative	-1	2.8	3.1	3.0	4.0	0.5	3.9
addition	2+4	6.0	8	numeric	word	noninformative	2	1.4	6.1	2.2	4.8	0.5	4.4
division	13/5	2.6	-1	word	word	informative	-4	1.6	4.2	2.7	4.3	0.5	4.5
multiplication	5*5	25.0	32	word	numeric	noninformative	7	3.0	3.7	1.5	5.7	0.5	4.0
division	28/10	2.8	9	word	numeric	noninformative	6	1.4	5.2	2.3	6.1	0.5	2.7
addition	11+6	17.0	16	word	word	informative	-1	3.0	3.9	1.6	6.0	0.5	3.5
multiplication	8*4	32.0	32	numeric	word	noninformative	0	2.5	5.1	1.5	4.5	0.5	4.6
division	11/1	11.0	12	numeric	numeric	informative	1	1.4	4.8	2.1	2.7	0.5	5.1
division	27/13	2.1	4	numeric	word	informative	2	1.3	4.9	1.2	3.4	0.5	4.1
subtraction	8-28	-20.0	-18	numeric	word	informative	2	2.0	4.2	1.7	4.4	0.5	6.9
subtraction	8-8	0.0	-2	word	numeric	informative	-2	1.8	5.4	2.3	5.1	0.5	7.1
addition	6+26	32.0	39	numeric	numeric	informative	7	1.1	4.2	2.7	3.9	0.5	4.0
