trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	14-1	13.0	16	word	word	informative	3	1.1	3.7	1.2	3.5	0.5	3.3
baseline	18	18.0	16	numeric	word	noninformative	-2	1.1	3.8	2.5	4.0	0.5	5.9
math	22-2	20.0	16	word	word	noninformative	-4	1.8	5.9	2.9	2.6	0.5	3.9
baseline	19	19.0	19	numeric	numeric	noninformative	0	2.8	7.7	1.5	5.8	0.5	4.6
math	25*20	500.0	500	numeric	numeric	informative	0	2.0	4.8	2.9	6.0	0.5	5.7
baseline	14	14.0	13	numeric	word	noninformative	-1	2.9	4.3	2.6	3.4	0.5	4.7
math	22+21	43.0	40	word	numeric	noninformative	-3	1.4	4.3	2.0	5.6	0.5	5.6
math	3/2	1.5	2	numeric	numeric	informative	1	1.4	4.1	2.1	3.8	0.5	4.3
baseline	1	1.0	5	numeric	numeric	noninformative	4	1.6	5.3	1.9	6.7	0.5	3.5
math	18-15	3.0	4	word	numeric	informative	1	2.0	4.7	1.6	4.3	0.5	6.0
baseline	23	23.0	22	word	word	informative	-1	1.1	3.6	2.3	5.7	0.5	4.8
math	3/1	3.0	-7	numeric	word	noninformative	-10	2.6	5.7	2.7	4.2	0.5	2.6
math	19+16	35.0	39	word	numeric	noninformative	4	2.8	4.4	2.0	3.7	0.5	4.9
math	17/10	1.7	-7	word	word	informative	-9	1.2	2.7	2.2	4.3	0.5	4.7
math	15+15	30.0	30	numeric	word	informative	0	1.1	3.4	3.0	4.2	0.5	6.0
baseline	24	24.0	28	word	numeric	noninformative	4	2.6	3.1	1.7	4.1	0.5	3.8
baseline	24	24.0	24	numeric	word	noninformative	0	2.2	5.7	2.0	4.5	0.5	3.1
math	26*7	182.0	185	word	word	informative	3	2.1	2.6	2.3	4.4	0.5	5.7
math	23+29	52.0	50	word	numeric	informative	-2	1.5	2.9	1.2	4.6	0.5	2.8
math	8*30	240.0	241	numeric	numeric	informative	1	2.5	7.0	2.8	7.5	0.5	5.4
math	26-3	23.0	26	numeric	numeric	noninformative	3	2.8	3.7	2.1	6.2	0.5	4.3
math	24/17	1.4	4	word	word	noninformative	3	1.1	4.0	1.7	3.2	0.5	4.3
baseline	28	28.0	29	numeric	numeric	informative	1	2.3	3.1	3.0	6.7	0.5	2.5
math	30*23	690.0	691	word	word	informative	1	1.3	5.5	1.4	5.1	0.5	12.6
