trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	9+23	32.0	24	word	numeric	informative	-8	2.5	5.3	1.1	4.0	0.5	3.4
subtraction	24-6	18.0	12	word	word	noninformative	-6	2.1	4.6	1.3	2.4	0.5	3.2
multiplication	12*5	60.0	68	numeric	numeric	noninformative	8	1.6	4.1	1.5	6.6	0.5	3.7
addition	19+2	21.0	23	word	numeric	informative	2	2.6	5.9	2.8	3.3	0.5	7.5
subtraction	21-5	16.0	13	numeric	numeric	noninformative	-3	2.0	6.6	2.7	2.3	0.5	4.8
addition	11+8	19.0	18	numeric	word	informative	-1	1.2	3.0	2.3	4.7	0.5	3.9
addition	22+29	51.0	46	numeric	numeric	informative	-5	1.8	3.5	2.6	4.6	0.5	4.4
subtraction	18-9	9.0	10	word	word	informative	1	1.8	5.7	2.1	4.7	0.5	3.3
multiplication	23*7	161.0	165	numeric	word	noninformative	4	1.7	5.2	2.0	5.4	0.5	4.2
multiplication	3*6	18.0	17	word	word	noninformative	-1	1.2	3.9	2.2	4.1	0.5	5.8
division	24/8	3.0	2	numeric	numeric	informative	-1	1.7	3.7	1.4	4.6	0.5	3.6
subtraction	12-18	-6.0	4	word	word	noninformative	10	1.8	4.7	2.9	3.3	0.5	4.7
division	18/10	1.8	6	numeric	numeric	noninformative	4	2.9	3.9	1.3	5.2	0.5	5.0
division	30/15	2.0	6	numeric	numeric	noninformative	4	1.6	5.4	1.9	3.3	0.5	4.0
division	14/2	7.0	5	numeric	word	informative	-2	2.7	3.2	2.0	3.4	0.5	6.1
division	19/5	3.8	10	numeric	word	informative	6	3.0	2.9	2.6	5.1	0.5	4.0
subtraction	12-1	11.0	8	word	numeric	noninformative	-3	1.8	2.9	3.0	4.0	0.5	4.9
addition	23+22	45.0	45	word	numeric	informative	0	2.4	2.9	2.4	3.5	0.5	6.0
division	21/5	4.2	13	word	word	noninformative	9	2.9	6.2	1.9	5.1	0.5	3.4
multiplication	30*2	60.0	55	word	numeric	noninformative	-5	1.9	5.9	1.1	3.2	0.5	4.2
multiplication	9*9	81.0	81	numeric	word	noninformative	0	2.4	5.3	1.2	3.4	0.5	4.1
addition	18+23	41.0	40	word	numeric	informative	-1	1.6	4.3	1.0	5.1	0.5	4.2
multiplication	8*2	16.0	16	numeric	word	informative	0	3.0	6.3	1.9	6.9	0.5	3.1
subtraction	1-18	-17.0	-20	word	word	informative	-3	2.4	4.0	1.3	4.6	0.5	7.6
