trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	10	10.0	19	numeric	word	informative	9	1.9	4.4	2.7	5.9	0.5	4.1
math	27/9	3.0	3	numeric	word	informative	0	1.4	6.8	1.5	5.8	0.5	5.5
math	8+26	34.0	32	word	numeric	noninformative	-2	1.7	4.8	3.0	3.6	0.5	4.7
baseline	5	5.0	4	word	word	informative	-1	2.3	5.1	1.7	3.6	0.5	4.5
math	21/19	1.1	1	numeric	word	informative	0	2.2	4.2	2.9	5.0	0.5	3.4
baseline	5	5.0	-5	word	numeric	informative	-10	1.8	4.1	1.3	5.0	0.5	4.6
math	4*24	96.0	105	word	numeric	informative	9	1.4	4.9	2.1	4.8	0.5	5.9
math	30*24	720.0	728	numeric	word	informative	8	3.0	4.7	1.2	6.9	0.5	4.9
math	12*2	24.0	33	word	numeric	noninformative	9	1.1	4.3	1.7	2.8	0.5	4.2
baseline	18	18.0	24	numeric	numeric	noninformative	6	2.2	6.3	2.5	4.8	0.5	3.4
math	30-14	16.0	16	numeric	word	informative	0	2.2	4.3	1.4	3.5	0.5	4.3
math	19/17	1.1	0	word	word	noninformative	-1	2.6	4.0	2.2	5.9	0.5	5.9
math	20+19	39.0	29	word	numeric	noninformative	-10	2.6	4.9	2.4	5.6	0.5	2.6
baseline	14	14.0	22	word	word	noninformative	8	1.1	6.0	2.8	4.9	0.5	3.7
math	25*15	375.0	376	word	numeric	informative	1	2.2	4.4	1.8	4.1	0.5	3.4
math	28/16	1.8	3	numeric	word	informative	1	2.1	3.5	2.7	4.1	0.5	5.0
math	3-19	-16.0	-17	numeric	word	noninformative	-1	2.7	3.9	2.5	6.9	0.5	3.7
math	9-20	-11.0	-5	word	word	informative	6	2.6	3.9	2.7	4.7	0.5	5.1
math	20+22	42.0	42	numeric	numeric	noninformative	0	1.0	4.9	2.8	3.7	0.5	5.4
math	18-29	-11.0	-10	numeric	numeric	noninformative	1	2.1	4.2	2.1	4.2	0.5	6.7
baseline	18	18.0	18	numeric	numeric	noninformative	0	2.4	4.3	2.0	3.8	0.5	3.5
baseline	13	13.0	9	word	numeric	noninformative	-4	1.8	4.1	2.3	3.5	0.5	4.7
baseline	20	20.0	12	word	word	informative	-8	1.0	4.0	2.1	5.1	0.5	3.7
math	18+15	33.0	34	numeric	numeric	noninformative	1	2.8	4.9	1.9	3.5	0.5	6.0
