trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	21	21.0	21	numeric	word	informative	0	1.2	5.4	2.6	4.1	0.5	4.8
math	30/6	5.0	-2	numeric	numeric	noninformative	-7	2.4	5.4	1.8	3.6	0.5	4.1
math	12+15	27.0	30	numeric	numeric	informative	3	2.8	3.2	2.7	3.8	0.5	7.4
baseline	27	27.0	28	numeric	word	informative	1	1.8	3.0	1.9	5.8	0.5	6.2
math	12-2	10.0	9	numeric	word	informative	-1	2.2	5.1	1.0	6.5	0.5	3.4
baseline	5	5.0	2	numeric	numeric	informative	-3	2.2	2.5	2.2	5.9	0.5	4.8
baseline	29	29.0	34	word	word	noninformative	5	1.8	6.6	1.3	5.9	0.5	6.8
math	16/1	16.0	25	word	numeric	informative	9	2.0	3.7	1.9	3.3	0.5	5.0
math	23*14	322.0	321	word	numeric	noninformative	-1	2.5	4.4	1.8	3.6	0.5	4.4
math	1*19	19.0	19	numeric	word	informative	0	1.5	4.7	1.8	3.9	0.5	4.7
math	23-1	22.0	19	numeric	numeric	informative	-3	2.7	3.0	1.4	5.8	0.5	5.3
math	7-30	-23.0	-24	word	numeric	noninformative	-1	2.2	4.0	1.2	4.7	0.5	4.1
math	25-1	24.0	23	numeric	word	noninformative	-1	3.0	4.6	2.2	4.0	0.5	5.8
math	3*21	63.0	70	numeric	numeric	noninformative	7	1.3	2.9	1.8	3.9	0.5	4.0
baseline	4	4.0	5	word	numeric	informative	1	1.5	6.8	1.5	2.9	0.5	3.4
math	21/5	4.2	-2	word	word	noninformative	-6	2.9	5.4	1.1	5.8	0.5	5.4
math	5+27	32.0	24	word	word	informative	-8	2.9	3.7	1.9	3.7	0.5	4.9
math	12+12	24.0	18	word	word	noninformative	-6	2.2	5.8	2.5	3.0	0.5	3.6
math	15*28	420.0	421	word	numeric	noninformative	1	1.7	5.6	1.1	3.1	0.5	4.6
baseline	18	18.0	8	word	word	informative	-10	1.5	2.7	1.3	4.9	0.5	5.2
math	17+25	42.0	45	numeric	numeric	noninformative	3	2.9	4.2	1.7	4.6	0.5	4.7
math	24/21	1.1	-8	word	word	noninformative	-9	2.3	4.5	1.8	5.0	0.5	3.8
baseline	15	15.0	15	word	numeric	noninformative	0	1.8	4.4	1.3	5.5	0.5	5.4
baseline	25	25.0	26	numeric	word	informative	1	2.3	3.4	1.0	5.2	0.5	14.3
