trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	18-25	-7.0	-10	word	numeric	informative	-3	2.6	3.0	1.4	2.6	0.5	5.0
subtraction	4-3	1.0	-9	numeric	word	noninformative	-10	2.3	4.1	2.6	4.6	0.5	2.7
subtraction	1-20	-19.0	-17	word	word	informative	2	2.6	5.1	2.2	4.4	0.5	3.4
multiplication	13*1	13.0	6	word	word	informative	-7	2.5	4.4	1.0	4.1	0.5	5.7
addition	9+27	36.0	29	numeric	numeric	informative	-7	1.7	4.6	2.2	3.7	0.5	4.8
addition	25+13	38.0	40	numeric	word	informative	2	2.5	8.0	1.6	4.1	0.5	3.7
subtraction	15-26	-11.0	-10	word	word	informative	1	2.9	5.3	1.8	4.9	0.5	4.3
division	10/1	10.0	8	numeric	numeric	informative	-2	2.8	3.9	3.0	7.3	0.5	4.2
division	24/15	1.6	4	numeric	numeric	noninformative	2	1.4	5.5	2.7	4.4	0.5	5.0
multiplication	27*1	27.0	30	numeric	numeric	informative	3	2.2	4.7	2.0	2.3	0.5	3.3
multiplication	16*1	16.0	11	word	word	noninformative	-5	2.9	4.1	2.7	4.7	0.5	6.0
subtraction	19-30	-11.0	-20	numeric	word	informative	-9	1.7	4.6	2.4	3.3	0.5	4.3
division	20/16	1.2	-8	word	word	noninformative	-9	2.1	4.5	1.8	4.3	0.5	4.4
multiplication	1*5	5.0	7	numeric	numeric	noninformative	2	1.5	5.4	2.8	3.9	0.5	4.4
multiplication	6*3	18.0	17	numeric	word	noninformative	-1	1.8	3.9	2.8	3.4	0.5	5.5
addition	22+1	23.0	25	word	word	noninformative	2	1.9	2.9	1.3	5.4	0.5	2.2
division	22/12	1.8	-3	numeric	numeric	noninformative	-5	1.7	4.5	2.5	5.4	0.5	4.2
addition	10+13	23.0	24	word	numeric	informative	1	2.5	5.0	1.5	3.4	0.5	4.9
addition	21+19	40.0	38	numeric	numeric	noninformative	-2	2.0	2.4	1.3	4.0	0.5	4.8
multiplication	7*5	35.0	29	word	word	noninformative	-6	1.4	4.5	2.5	5.0	0.5	6.6
division	12/4	3.0	12	word	numeric	noninformative	9	1.8	3.7	2.3	4.1	0.5	5.2
division	26/19	1.4	11	numeric	word	informative	10	2.3	4.7	2.0	3.8	0.5	5.5
addition	27+1	28.0	31	word	numeric	noninformative	3	2.5	3.5	1.8	7.9	0.5	2.5
subtraction	17-11	6.0	5	word	numeric	informative	-1	2.5	6.4	2.0	3.2	0.5	7.7
