trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	20	20.0	22	numeric	word	informative	2	3.0	3.9	2.6	4.6	0.5	7.0
math	18*28	504.0	510	word	numeric	noninformative	6	1.4	6.9	2.6	6.8	0.5	5.4
math	29-24	5.0	15	numeric	word	informative	10	2.7	5.4	2.4	5.8	0.5	5.9
math	26/1	26.0	29	word	word	informative	3	2.4	3.0	1.3	4.4	0.5	4.6
math	1-13	-12.0	-3	numeric	word	informative	9	1.0	3.9	2.0	4.9	0.5	3.2
math	27-13	14.0	15	word	numeric	noninformative	1	1.9	7.9	2.1	3.6	0.5	5.8
math	2*11	22.0	13	numeric	numeric	noninformative	-9	2.8	3.3	1.4	4.0	0.5	4.5
baseline	26	26.0	26	numeric	word	informative	0	1.4	2.5	2.5	5.7	0.5	3.2
math	14/5	2.8	10	word	word	noninformative	7	1.3	5.9	2.4	4.7	0.5	5.5
math	3+5	8.0	14	word	numeric	informative	6	1.5	6.4	1.1	4.1	0.5	4.6
baseline	3	3.0	12	numeric	word	informative	9	2.9	5.4	2.8	4.9	0.5	3.9
math	15*6	90.0	91	numeric	numeric	informative	1	2.2	5.6	1.4	7.3	0.5	2.8
math	22/11	2.0	1	word	word	noninformative	-1	2.0	3.7	2.1	4.3	0.5	5.1
baseline	22	22.0	25	word	word	informative	3	1.6	3.7	1.3	3.1	0.5	4.2
baseline	4	4.0	6	numeric	numeric	noninformative	2	2.1	4.8	1.9	4.7	0.5	4.3
baseline	13	13.0	12	word	numeric	noninformative	-1	1.3	3.2	2.9	5.4	0.5	4.2
math	19+26	45.0	48	numeric	numeric	noninformative	3	1.5	4.8	1.0	5.1	0.5	4.8
math	7*1	7.0	5	word	numeric	noninformative	-2	1.8	4.5	1.1	3.7	0.5	4.1
baseline	5	5.0	6	word	word	informative	1	1.4	6.6	2.2	5.4	0.5	3.1
baseline	16	16.0	18	numeric	word	informative	2	1.3	4.1	1.4	5.4	0.5	4.5
math	27+27	54.0	51	word	word	noninformative	-3	2.6	3.5	2.2	4.3	0.5	4.5
math	2+5	7.0	8	word	numeric	noninformative	1	2.1	3.6	2.8	3.5	0.5	3.2
math	13/6	2.2	0	numeric	numeric	informative	-2	1.4	4.0	1.7	3.9	0.5	3.7
math	10-5	5.0	4	numeric	numeric	noninformative	-1	2.5	3.5	2.6	3.2	0.5	13.1
