trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	11*9	99.0	99	numeric	word	noninformative	0	1.3	3.7	2.4	4.3	0.5	7.9
division	24/18	1.3	7	word	word	noninformative	6	2.9	3.8	1.2	4.2	0.5	7.1
subtraction	27-2	25.0	35	numeric	numeric	informative	10	2.7	4.5	1.4	6.1	0.5	5.4
addition	18+16	34.0	37	numeric	numeric	noninformative	3	1.8	4.2	1.4	3.1	0.5	6.9
multiplication	17*2	34.0	39	word	word	noninformative	5	2.2	5.7	1.8	3.4	0.5	4.5
multiplication	3*1	3.0	-4	numeric	word	informative	-7	2.3	3.3	1.2	3.7	0.5	5.0
multiplication	21*4	84.0	83	word	word	informative	-1	1.3	6.4	1.3	4.2	0.5	3.6
subtraction	8-23	-15.0	-15	numeric	word	informative	0	1.4	6.0	1.3	3.3	0.5	3.8
subtraction	8-23	-15.0	-16	word	word	informative	-1	1.8	5.6	2.5	3.3	0.5	3.5
addition	26+26	52.0	53	numeric	word	informative	1	1.5	7.7	1.8	6.4	0.5	3.5
division	25/1	25.0	26	numeric	numeric	informative	1	2.3	4.1	3.0	4.2	0.5	4.3
addition	26+3	29.0	31	word	numeric	informative	2	1.6	3.0	2.5	3.2	0.5	3.6
division	13/4	3.2	7	numeric	numeric	noninformative	4	2.9	5.0	1.2	4.8	0.5	7.5
addition	29+8	37.0	45	word	word	noninformative	8	2.9	3.4	2.8	4.5	0.5	4.4
multiplication	16*5	80.0	79	word	numeric	informative	-1	2.2	3.6	1.6	6.0	0.5	5.4
division	8/6	1.3	2	numeric	numeric	noninformative	1	1.6	5.7	1.3	3.7	0.5	4.6
addition	14+7	21.0	22	word	word	informative	1	2.5	3.9	2.0	2.9	0.5	3.0
addition	7+19	26.0	28	word	numeric	noninformative	2	2.0	4.1	2.5	2.8	0.5	4.2
division	28/26	1.1	1	word	numeric	noninformative	0	2.9	3.0	1.9	3.7	0.5	5.1
subtraction	27-7	20.0	19	word	word	informative	-1	2.5	6.2	1.6	4.8	0.5	2.6
subtraction	22-17	5.0	6	word	numeric	noninformative	1	1.9	2.8	2.0	6.5	0.5	2.9
multiplication	11*4	44.0	39	numeric	numeric	noninformative	-5	1.4	4.9	1.8	3.8	0.5	3.1
division	27/21	1.3	3	numeric	word	noninformative	2	1.9	4.8	1.2	4.0	0.5	5.4
subtraction	30-17	13.0	21	numeric	numeric	informative	8	1.0	6.8	2.1	3.9	0.5	5.4
