trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	30-22	8.0	14	numeric	numeric	noninformative	6	1.1	5.4	2.0	3.9	0.5	3.8
baseline	24	24.0	20	word	word	informative	-4	1.2	3.5	2.0	6.9	0.5	6.6
baseline	14	14.0	5	word	numeric	noninformative	-9	1.7	3.0	1.3	5.3	0.5	3.8
baseline	26	26.0	26	numeric	numeric	noninformative	0	2.4	5.7	1.4	4.9	0.5	5.2
math	21+5	26.0	23	numeric	numeric	noninformative	-3	2.0	5.4	2.7	2.9	0.5	5.3
math	7*3	21.0	19	word	numeric	noninformative	-2	1.4	3.8	1.6	4.8	0.5	4.1
math	13/9	1.4	0	numeric	word	informative	-1	1.1	3.0	2.1	2.9	0.5	6.6
math	30+20	50.0	47	numeric	numeric	informative	-3	1.3	6.1	1.6	6.5	0.5	4.1
baseline	11	11.0	13	word	word	noninformative	2	2.1	4.8	1.5	5.2	0.5	7.4
math	10*1	10.0	10	numeric	numeric	noninformative	0	2.2	3.8	1.1	5.9	0.5	2.8
math	2-17	-15.0	-17	numeric	numeric	informative	-2	2.8	3.0	2.5	3.8	0.5	4.4
math	28/10	2.8	3	word	numeric	informative	0	1.2	3.9	2.3	4.6	0.5	6.7
math	7+25	32.0	31	word	word	informative	-1	2.8	2.4	2.8	8.0	0.5	4.8
math	11+30	41.0	40	numeric	numeric	informative	-1	2.0	4.7	2.5	5.4	0.5	6.8
baseline	7	7.0	11	numeric	word	informative	4	2.4	4.1	1.6	3.7	0.5	3.2
math	3*18	54.0	56	word	word	informative	2	1.6	5.6	2.1	4.1	0.5	4.8
math	4*28	112.0	114	word	word	informative	2	1.4	4.6	1.3	3.5	0.5	5.8
math	24/13	1.8	4	word	word	noninformative	2	2.6	5.1	3.0	7.1	0.5	5.1
baseline	3	3.0	2	numeric	word	informative	-1	2.8	4.9	1.3	3.0	0.5	5.3
baseline	13	13.0	20	numeric	word	noninformative	7	2.4	3.4	1.3	4.1	0.5	5.4
baseline	12	12.0	11	word	word	noninformative	-1	2.5	4.1	1.1	5.5	0.5	3.5
math	11-20	-9.0	-12	numeric	numeric	informative	-3	2.7	2.7	2.9	3.8	0.5	6.3
math	13/7	1.9	3	word	word	noninformative	1	1.6	4.8	2.3	4.3	0.5	5.1
math	27-18	9.0	16	word	numeric	noninformative	7	2.1	2.9	1.2	3.2	0.5	8.2
