trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	17	17.0	19	numeric	numeric	informative	2	2.3	4.1	1.4	4.3	0.5	5.4
math	14/10	1.4	1	numeric	numeric	informative	0	2.8	3.9	3.0	4.6	0.5	3.1
baseline	13	13.0	19	word	numeric	informative	6	2.2	3.8	1.2	3.2	0.5	3.9
baseline	28	28.0	28	numeric	numeric	noninformative	0	2.6	5.7	1.3	4.5	0.5	4.3
math	13+24	37.0	34	numeric	word	noninformative	-3	1.5	4.9	2.7	4.6	0.5	3.7
baseline	17	17.0	9	word	word	noninformative	-8	1.3	5.4	1.0	3.7	0.5	2.5
baseline	1	1.0	-5	word	numeric	noninformative	-6	2.2	3.9	1.4	5.1	0.5	5.0
math	22-2	20.0	24	word	word	informative	4	2.3	3.1	2.2	2.9	0.5	6.8
math	21*3	63.0	62	word	numeric	informative	-1	2.2	6.3	1.7	5.1	0.5	3.5
math	22+14	36.0	34	word	word	informative	-2	2.4	6.5	2.0	4.5	0.5	5.9
math	26*22	572.0	565	numeric	numeric	noninformative	-7	1.4	3.2	2.4	6.4	0.5	4.1
math	17*1	17.0	10	numeric	numeric	informative	-7	1.3	5.5	1.5	3.6	0.5	5.9
math	3*24	72.0	72	word	word	noninformative	0	1.1	4.0	2.4	7.2	0.5	4.3
math	16+30	46.0	48	numeric	word	informative	2	2.5	3.8	1.8	3.7	0.5	7.1
math	14-2	12.0	14	numeric	word	informative	2	1.6	7.5	1.4	3.7	0.5	5.4
math	28-3	25.0	35	numeric	numeric	noninformative	10	1.5	6.3	2.8	5.3	0.5	4.3
math	1+3	4.0	-1	word	numeric	noninformative	-5	1.7	4.6	2.7	4.1	0.5	3.4
math	21/1	21.0	31	numeric	word	noninformative	10	2.1	2.9	2.5	3.7	0.5	5.6
baseline	19	19.0	23	word	word	noninformative	4	2.7	4.9	3.0	4.0	0.5	4.8
baseline	30	30.0	28	word	numeric	informative	-2	1.1	2.9	1.2	3.6	0.5	3.6
math	19/11	1.7	11	word	word	informative	9	2.7	6.8	2.2	4.3	0.5	2.7
math	6-7	-1.0	-3	numeric	word	noninformative	-2	1.1	4.2	2.4	3.7	0.5	6.3
math	24/1	24.0	14	numeric	word	informative	-10	2.6	4.2	2.3	5.2	0.5	3.1
baseline	17	17.0	21	word	numeric	noninformative	4	1.3	3.7	1.8	3.9	0.5	15.5
