trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	3	3.0	8	numeric	word	informative	5	1.0	5.2	1.1	3.6	0.5	4.3
math	11*18	198.0	197	word	word	informative	-1	2.0	4.9	2.9	5.2	0.5	5.8
baseline	27	27.0	27	numeric	numeric	informative	0	2.5	7.0	1.1	5.2	0.5	3.5
math	22/12	1.8	-4	word	numeric	noninformative	-6	1.2	4.7	2.7	4.0	0.5	5.3
baseline	17	17.0	11	numeric	numeric	noninformative	-6	1.2	3.7	1.6	4.5	0.5	6.0
math	25/1	25.0	26	word	word	noninformative	1	1.4	4.4	2.4	4.0	0.5	3.9
math	28-5	23.0	27	word	word	informative	4	2.9	3.5	2.5	4.6	0.5	5.8
math	15-1	14.0	18	word	word	informative	4	1.4	4.7	2.5	3.2	0.5	3.9
math	2+28	30.0	34	numeric	word	noninformative	4	1.2	2.9	1.4	5.7	0.5	3.4
math	22/22	1.0	5	numeric	numeric	noninformative	4	2.5	4.2	2.8	3.2	0.5	4.4
baseline	27	27.0	30	numeric	numeric	informative	3	2.1	3.7	2.5	3.9	0.5	3.6
math	2-19	-17.0	-18	word	word	noninformative	-1	2.7	4.3	2.3	4.0	0.5	4.5
math	6*15	90.0	91	numeric	word	noninformative	1	2.0	5.5	1.1	4.1	0.5	3.6
baseline	30	30.0	21	word	word	informative	-9	1.7	5.5	1.3	3.7	0.5	4.0
math	25*6	150.0	150	numeric	numeric	informative	0	1.1	5.4	2.3	4.3	0.5	4.9
baseline	2	2.0	3	numeric	numeric	noninformative	1	1.2	5.8	1.9	3.8	0.5	3.3
math	30/29	1.0	8	numeric	numeric	informative	7	2.0	6.2	2.8	4.3	0.5	4.3
math	30-16	14.0	14	word	numeric	noninformative	0	1.1	4.9	1.4	4.5	0.5	7.2
math	8+20	28.0	26	numeric	numeric	noninformative	-2	2.7	7.5	1.1	3.4	0.5	2.6
baseline	5	5.0	6	word	word	informative	1	2.1	4.0	1.0	5.2	0.5	4.9
math	23+14	37.0	37	word	word	informative	0	2.9	4.3	2.9	5.5	0.5	5.3
math	5*20	100.0	99	numeric	numeric	informative	-1	1.5	5.7	2.3	5.3	0.5	4.4
math	1+8	9.0	12	word	numeric	noninformative	3	2.7	5.2	2.0	3.8	0.5	6.0
baseline	12	12.0	7	word	word	noninformative	-5	1.6	4.9	1.1	3.1	0.5	15.2
