trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	13+11	24.0	29	numeric	word	noninformative	5	2.0	3.0	1.2	5.7	0.5	2.8
multiplication	27*1	27.0	19	numeric	word	noninformative	-8	2.6	4.0	2.7	5.8	0.5	3.7
subtraction	5-28	-23.0	-30	word	word	informative	-7	2.1	4.0	2.5	5.3	0.5	3.2
subtraction	18-2	16.0	8	numeric	word	noninformative	-8	1.6	3.6	2.7	4.3	0.5	4.2
addition	23+12	35.0	35	word	word	informative	0	2.6	2.9	2.4	4.5	0.5	4.5
division	10/6	1.7	3	numeric	numeric	noninformative	1	1.6	4.9	1.2	3.2	0.5	3.5
addition	10+23	33.0	40	numeric	numeric	informative	7	1.5	5.1	2.2	4.9	0.5	4.0
addition	26+25	51.0	55	word	numeric	noninformative	4	1.7	3.3	1.5	6.1	0.5	5.7
subtraction	27-22	5.0	8	word	word	noninformative	3	1.1	3.4	2.0	5.6	0.5	3.7
subtraction	7-29	-22.0	-20	word	word	informative	2	2.9	4.0	1.2	2.7	0.5	3.5
multiplication	12*1	12.0	19	word	numeric	noninformative	7	2.5	4.5	1.2	5.9	0.5	4.5
multiplication	14*3	42.0	46	word	numeric	informative	4	2.9	5.3	2.1	3.1	0.5	3.3
division	17/3	5.7	11	word	numeric	informative	5	2.3	4.8	2.9	4.4	0.5	3.6
division	16/13	1.2	0	numeric	word	noninformative	-1	2.4	6.6	1.8	6.9	0.5	2.4
addition	24+19	43.0	40	numeric	numeric	noninformative	-3	1.6	5.4	1.4	3.8	0.5	3.3
division	23/21	1.1	2	word	word	noninformative	1	2.8	3.2	2.9	5.2	0.5	6.9
division	11/4	2.8	4	numeric	word	informative	1	2.3	6.2	2.8	6.6	0.5	5.1
multiplication	18*8	144.0	145	numeric	numeric	informative	1	1.8	5.5	1.6	3.5	0.5	3.8
addition	8+9	17.0	14	word	numeric	noninformative	-3	2.0	3.4	1.2	4.5	0.5	5.5
subtraction	24-26	-2.0	-4	numeric	numeric	informative	-2	1.2	6.0	2.7	5.5	0.5	4.3
division	19/6	3.2	5	numeric	word	informative	2	1.2	6.0	1.6	3.7	0.5	4.8
subtraction	15-12	3.0	-6	numeric	word	informative	-9	1.2	5.2	1.4	4.8	0.5	4.9
multiplication	19*6	114.0	124	word	numeric	informative	10	1.5	6.7	1.7	2.7	0.5	4.6
multiplication	26*6	156.0	166	word	numeric	noninformative	10	1.0	6.1	3.0	3.9	0.5	7.0
