trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	29*3	87.0	79	numeric	word	noninformative	-8	1.1	3.2	1.2	5.2	0.5	4.4
division	19/5	3.8	-3	numeric	word	informative	-7	1.7	2.8	2.2	4.7	0.5	4.1
subtraction	2-27	-25.0	-21	word	numeric	noninformative	4	2.8	3.4	3.0	5.3	0.5	3.1
subtraction	15-20	-5.0	-11	numeric	numeric	informative	-6	2.0	6.6	2.9	4.1	0.5	4.6
division	29/23	1.3	2	word	word	noninformative	1	2.6	6.3	2.3	3.2	0.5	3.6
division	26/14	1.9	1	numeric	word	noninformative	-1	2.7	4.4	1.6	3.7	0.5	5.1
subtraction	5-13	-8.0	-1	numeric	word	informative	7	1.5	4.2	1.4	3.5	0.5	3.8
division	13/13	1.0	6	word	numeric	noninformative	5	1.3	3.8	1.9	3.3	0.5	4.8
addition	12+19	31.0	24	numeric	word	informative	-7	2.8	7.3	2.6	4.0	0.5	4.1
addition	14+11	25.0	26	word	numeric	noninformative	1	2.4	5.0	1.8	3.5	0.5	4.3
multiplication	30*1	30.0	33	numeric	numeric	informative	3	1.7	4.8	1.3	4.1	0.5	5.0
subtraction	9-19	-10.0	-5	word	numeric	informative	5	2.8	4.2	1.0	2.7	0.5	3.2
multiplication	26*4	104.0	103	numeric	numeric	noninformative	-1	2.1	4.9	2.2	4.7	0.5	4.4
division	30/16	1.9	0	word	word	noninformative	-2	1.8	5.2	2.6	4.4	0.5	5.4
division	15/6	2.5	4	word	numeric	informative	2	2.9	4.2	1.2	5.3	0.5	3.1
addition	21+16	37.0	36	word	numeric	informative	-1	1.3	5.6	1.7	7.3	0.5	2.8
multiplication	28*8	224.0	223	word	word	informative	-1	2.4	5.1	3.0	7.4	0.5	3.7
addition	30+7	37.0	35	word	numeric	informative	-2	2.7	7.7	1.4	5.2	0.5	3.3
multiplication	4*9	36.0	26	numeric	word	informative	-10	1.7	4.6	2.3	4.7	0.5	4.7
subtraction	16-24	-8.0	-7	word	numeric	noninformative	1	1.7	3.7	2.7	4.7	0.5	2.8
subtraction	9-22	-13.0	-11	numeric	word	noninformative	2	1.3	6.9	2.2	3.6	0.5	6.8
addition	17+16	33.0	33	word	numeric	noninformative	0	2.2	3.2	1.1	4.9	0.5	2.6
addition	28+11	39.0	45	numeric	word	informative	6	2.0	4.5	2.5	7.1	0.5	5.3
multiplication	21*2	42.0	43	numeric	word	noninformative	1	2.2	5.6	1.0	4.3	0.5	5.1
