trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	28-22	6.0	9	word	numeric	noninformative	3	1.1	5.7	3.0	5.6	0.5	5.7
addition	29+7	36.0	39	numeric	numeric	noninformative	3	2.0	4.5	1.8	3.2	0.5	4.8
subtraction	21-8	13.0	16	numeric	numeric	informative	3	2.7	3.5	1.3	6.2	0.5	5.0
division	21/15	1.4	9	word	word	noninformative	8	1.8	3.0	2.2	4.4	0.5	3.8
division	22/11	2.0	2	numeric	word	informative	0	2.3	2.8	1.8	5.6	0.5	5.2
multiplication	13*1	13.0	10	numeric	word	noninformative	-3	1.6	2.6	1.6	5.4	0.5	5.6
subtraction	24-5	19.0	22	word	word	informative	3	2.1	3.8	1.0	5.6	0.5	3.9
multiplication	13*9	117.0	119	word	word	informative	2	1.5	3.6	1.9	5.7	0.5	5.2
addition	22+28	50.0	41	numeric	numeric	noninformative	-9	1.5	3.5	2.8	5.9	0.5	6.7
addition	16+23	39.0	39	word	numeric	noninformative	0	2.9	5.2	1.2	4.7	0.5	5.4
subtraction	19-9	10.0	14	word	word	noninformative	4	2.3	4.8	1.9	3.9	0.5	7.7
multiplication	21*2	42.0	40	numeric	word	noninformative	-2	1.0	4.4	1.3	8.0	0.5	3.9
division	19/11	1.7	-4	numeric	numeric	informative	-6	3.0	4.2	1.2	4.8	0.5	5.7
multiplication	11*3	33.0	32	numeric	word	informative	-1	2.5	5.2	2.9	4.0	0.5	4.4
division	9/1	9.0	10	word	numeric	informative	1	2.4	3.6	2.2	3.9	0.5	4.9
addition	19+27	46.0	44	numeric	word	informative	-2	1.8	4.4	1.5	3.1	0.5	3.6
subtraction	28-19	9.0	12	word	numeric	informative	3	1.4	3.5	2.5	3.4	0.5	4.2
addition	30+4	34.0	34	word	word	informative	0	2.9	5.0	1.4	4.4	0.5	4.6
division	26/3	8.7	14	numeric	numeric	informative	5	1.4	3.6	1.6	4.1	0.5	3.6
multiplication	28*5	140.0	138	word	numeric	noninformative	-2	1.1	3.3	1.6	4.0	0.5	4.8
subtraction	9-30	-21.0	-19	word	word	informative	2	2.8	5.6	2.0	4.2	0.5	2.7
addition	8+4	12.0	12	numeric	numeric	noninformative	0	2.8	3.5	1.8	4.0	0.5	4.2
multiplication	19*8	152.0	153	word	numeric	noninformative	1	2.9	3.3	1.5	3.7	0.5	3.8
division	25/19	1.3	3	numeric	word	noninformative	2	2.2	5.7	2.6	3.1	0.5	4.9
