trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	18/2	9.0	13	numeric	numeric	noninformative	4	1.5	4.8	2.5	4.1	0.5	4.6
addition	21+9	30.0	38	word	numeric	noninformative	8	1.5	4.4	1.4	4.9	0.5	5.2
division	13/1	13.0	13	numeric	numeric	informative	0	2.5	3.4	2.6	4.0	0.5	7.7
multiplication	26*6	156.0	155	numeric	word	informative	-1	1.1	6.7	1.5	3.7	0.5	4.4
subtraction	4-7	-3.0	2	word	word	informative	5	1.7	2.9	1.6	3.7	0.5	4.6
division	15/2	7.5	10	numeric	word	noninformative	2	1.2	3.4	1.5	3.3	0.5	4.3
addition	21+30	51.0	55	word	numeric	noninformative	4	2.9	5.3	2.1	5.0	0.5	5.1
multiplication	19*5	95.0	86	word	numeric	informative	-9	2.2	5.5	2.1	5.4	0.5	3.1
division	30/15	2.0	5	word	numeric	noninformative	3	1.0	3.8	1.4	5.4	0.5	3.3
addition	26+17	43.0	44	word	numeric	noninformative	1	2.5	4.8	1.2	3.6	0.5	3.9
multiplication	4*1	4.0	5	word	numeric	informative	1	1.2	6.2	1.6	4.2	0.5	6.0
addition	21+26	47.0	48	word	numeric	informative	1	1.9	3.9	1.4	4.9	0.5	5.1
subtraction	10-10	0.0	9	word	numeric	informative	9	2.1	5.1	1.7	5.7	0.5	3.8
subtraction	23-24	-1.0	-8	numeric	numeric	informative	-7	2.1	5.3	1.2	4.4	0.5	4.5
multiplication	23*2	46.0	43	numeric	word	informative	-3	1.9	4.0	2.8	3.8	0.5	2.9
subtraction	11-23	-12.0	-3	numeric	word	noninformative	9	3.0	4.5	1.5	3.3	0.5	3.9
division	20/6	3.3	6	word	word	noninformative	3	1.4	3.9	2.7	3.6	0.5	5.6
addition	24+4	28.0	26	numeric	word	noninformative	-2	1.4	3.9	2.1	4.4	0.5	5.5
subtraction	16-9	7.0	8	numeric	word	informative	1	2.5	3.4	1.7	5.6	0.5	5.4
division	15/7	2.1	0	numeric	numeric	noninformative	-2	1.6	3.3	2.3	4.3	0.5	2.9
subtraction	15-2	13.0	21	numeric	word	informative	8	2.6	3.6	1.3	7.3	0.5	3.4
multiplication	17*6	102.0	94	word	word	noninformative	-8	2.8	4.7	2.3	4.3	0.5	5.4
multiplication	29*7	203.0	213	numeric	word	informative	10	2.8	5.4	2.0	5.2	0.5	4.2
addition	27+21	48.0	48	word	word	noninformative	0	2.5	6.0	1.6	5.8	0.5	3.8
