trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	1*1	1.0	3	numeric	word	informative	2	1.6	5.6	2.0	3.0	0.5	3.6
multiplication	26*8	208.0	206	numeric	word	noninformative	-2	3.0	5.0	1.5	4.0	0.5	3.1
addition	1+28	29.0	32	word	word	informative	3	2.5	5.3	2.0	4.6	0.5	3.8
multiplication	10*4	40.0	41	numeric	numeric	informative	1	2.0	4.8	1.3	5.3	0.5	4.4
division	26/11	2.4	2	word	word	informative	0	2.1	3.1	2.6	5.3	0.5	6.1
division	25/17	1.5	11	numeric	word	informative	10	2.3	5.1	1.1	4.0	0.5	3.8
multiplication	18*9	162.0	168	numeric	numeric	informative	6	2.9	5.7	1.2	4.3	0.5	3.9
subtraction	4-21	-17.0	-19	word	numeric	informative	-2	2.0	6.1	2.8	3.1	0.5	5.7
addition	29+28	57.0	56	word	numeric	noninformative	-1	2.7	3.1	2.3	4.3	0.5	3.7
addition	24+15	39.0	45	numeric	word	noninformative	6	2.5	5.2	2.5	4.1	0.5	3.0
subtraction	29-2	27.0	29	word	numeric	noninformative	2	2.3	5.0	1.6	5.3	0.5	6.9
multiplication	17*5	85.0	88	numeric	numeric	noninformative	3	2.5	5.8	1.5	4.8	0.5	4.4
division	18/12	1.5	6	word	numeric	informative	4	2.2	2.4	1.8	3.1	0.5	3.3
multiplication	18*8	144.0	145	word	word	informative	1	1.5	2.6	2.4	5.1	0.5	4.8
division	21/18	1.2	0	word	numeric	noninformative	-1	1.3	5.0	1.6	5.2	0.5	3.6
addition	30+6	36.0	38	numeric	word	informative	2	2.4	4.0	2.7	5.6	0.5	3.3
subtraction	22-16	6.0	11	numeric	word	informative	5	2.1	3.4	2.7	5.3	0.5	4.4
addition	29+14	43.0	42	word	numeric	informative	-1	2.0	4.3	3.0	5.6	0.5	4.1
subtraction	3-2	1.0	2	word	numeric	noninformative	1	1.5	4.4	1.3	5.1	0.5	5.6
subtraction	22-6	16.0	7	numeric	word	noninformative	-9	1.5	4.4	2.1	6.9	0.5	3.4
subtraction	22-19	3.0	1	word	word	noninformative	-2	2.3	4.1	1.6	3.9	0.5	6.7
addition	5+23	28.0	37	word	numeric	noninformative	9	2.8	3.9	2.2	4.2	0.5	5.1
division	30/26	1.2	-4	numeric	word	noninformative	-5	2.4	5.3	2.5	4.6	0.5	3.9
division	26/4	6.5	8	numeric	numeric	noninformative	1	1.6	3.1	2.1	4.2	0.5	2.5
