trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	26*6	156.0	158	word	numeric	noninformative	2	2.4	3.2	2.3	4.4	0.5	3.3
math	19+15	34.0	36	numeric	numeric	noninformative	2	1.1	3.2	2.9	3.5	0.5	4.8
math	21/14	1.5	2	word	numeric	informative	1	2.3	4.2	2.1	4.6	0.5	4.7
baseline	6	6.0	8	numeric	word	informative	2	2.1	3.2	2.3	4.4	0.5	6.5
math	21*29	609.0	601	word	word	noninformative	-8	1.2	5.4	1.1	6.2	0.5	3.7
baseline	13	13.0	14	word	word	noninformative	1	1.8	3.7	2.5	3.8	0.5	5.6
math	20-21	-1.0	-4	word	word	noninformative	-3	2.0	6.4	2.7	6.6	0.5	4.2
math	22/13	1.7	0	numeric	numeric	informative	-2	1.7	6.3	2.0	3.1	0.5	3.3
baseline	27	27.0	25	numeric	numeric	noninformative	-2	1.7	3.1	1.5	6.1	0.5	4.1
math	19*25	475.0	479	numeric	word	noninformative	4	1.7	5.3	2.0	4.1	0.5	3.8
math	12/11	1.1	-8	word	word	noninformative	-9	2.7	5.4	1.3	5.1	0.5	3.3
math	20+18	38.0	35	numeric	numeric	informative	-3	1.9	4.2	1.3	3.7	0.5	5.3
baseline	30	30.0	27	numeric	word	noninformative	-3	1.6	5.4	1.2	4.4	0.5	2.8
baseline	16	16.0	15	numeric	word	informative	-1	1.7	3.5	1.5	4.9	0.5	5.7
math	14/8	1.8	-2	word	numeric	noninformative	-4	1.9	4.0	2.3	5.5	0.5	5.6
baseline	28	28.0	28	numeric	numeric	informative	0	2.8	3.1	2.2	3.1	0.5	5.8
math	9-10	-1.0	3	word	word	informative	4	1.9	3.9	2.3	5.2	0.5	4.2
math	6*24	144.0	140	word	word	noninformative	-4	1.5	6.4	2.8	3.3	0.5	5.6
math	24+4	28.0	25	word	word	informative	-3	2.8	4.4	2.9	4.3	0.5	4.2
math	28+7	35.0	44	word	numeric	informative	9	1.9	3.4	2.6	3.6	0.5	4.3
math	4-17	-13.0	-17	numeric	word	informative	-4	2.1	3.5	1.3	4.7	0.5	6.1
math	6-19	-13.0	-14	word	numeric	noninformative	-1	2.4	3.2	2.5	4.3	0.5	4.7
baseline	22	22.0	12	numeric	numeric	informative	-10	2.7	3.9	2.1	5.4	0.5	6.6
baseline	27	27.0	30	numeric	numeric	informative	3	2.3	3.6	2.5	5.1	0.5	14.1
