trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	7/6	1.2	-3	word	word	informative	-4	1.2	5.4	1.5	4.5	0.5	3.5
division	5/1	5.0	6	numeric	numeric	informative	1	2.6	5.8	2.9	3.2	0.5	4.1
multiplication	23*8	184.0	180	numeric	numeric	informative	-4	1.1	3.3	1.3	5.2	0.5	4.7
division	8/8	1.0	0	word	numeric	informative	-1	2.9	5.4	2.9	3.5	0.5	3.2
division	24/16	1.5	4	numeric	numeric	informative	3	3.0	4.5	1.7	5.3	0.5	3.7
addition	9+25	34.0	33	word	word	noninformative	-1	1.7	3.0	2.2	5.1	0.5	6.0
division	12/7	1.7	4	word	word	informative	2	1.4	5.7	2.2	4.0	0.5	3.2
addition	21+30	51.0	49	numeric	word	informative	-2	1.3	6.0	2.7	3.9	0.5	3.9
addition	30+2	32.0	22	numeric	numeric	informative	-10	1.4	3.0	2.4	4.9	0.5	3.9
subtraction	18-17	1.0	1	word	numeric	noninformative	0	2.2	3.9	2.2	3.4	0.5	6.9
subtraction	22-3	19.0	22	word	word	noninformative	3	2.6	3.9	2.3	4.2	0.5	2.0
subtraction	11-10	1.0	1	word	numeric	informative	0	1.7	7.5	2.6	4.9	0.5	3.0
multiplication	8*9	72.0	74	numeric	word	informative	2	2.1	3.6	2.6	4.9	0.5	4.5
addition	5+1	6.0	9	numeric	numeric	informative	3	1.4	3.7	1.5	4.7	0.5	5.3
subtraction	16-13	3.0	-5	word	numeric	noninformative	-8	1.3	3.8	2.8	4.8	0.5	3.7
multiplication	12*8	96.0	103	word	word	noninformative	7	2.2	4.1	2.2	4.9	0.5	5.2
addition	2+19	21.0	21	numeric	numeric	noninformative	0	2.9	6.6	1.0	4.6	0.5	4.7
addition	5+13	18.0	17	numeric	word	noninformative	-1	2.8	4.2	1.3	3.8	0.5	3.8
multiplication	29*5	145.0	147	word	numeric	noninformative	2	1.7	6.3	1.5	3.2	0.5	6.0
subtraction	23-4	19.0	21	word	numeric	noninformative	2	1.9	3.1	1.3	2.6	0.5	4.8
multiplication	6*7	42.0	45	numeric	word	noninformative	3	1.9	4.6	2.8	5.9	0.5	3.6
multiplication	8*9	72.0	72	numeric	word	noninformative	0	2.9	6.7	1.4	6.9	0.5	3.8
subtraction	20-6	14.0	18	numeric	word	noninformative	4	1.5	4.5	2.1	4.6	0.5	4.0
division	16/12	1.3	-9	word	word	informative	-10	2.6	3.9	1.3	6.4	0.5	4.8
