trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	18*1	18.0	28	numeric	numeric	informative	10	2.0	6.4	1.1	4.6	0.5	3.2
subtraction	18-6	12.0	13	numeric	numeric	noninformative	1	1.4	6.6	2.3	7.2	0.5	4.3
division	28/16	1.8	-2	numeric	numeric	informative	-4	2.7	6.3	2.5	4.5	0.5	4.7
subtraction	1-16	-15.0	-22	word	word	informative	-7	1.0	3.9	2.0	4.2	0.5	4.2
subtraction	23-22	1.0	0	word	word	informative	-1	2.5	5.2	2.0	4.7	0.5	4.6
multiplication	16*3	48.0	49	word	word	informative	1	2.9	3.4	1.7	5.8	0.5	3.3
division	26/9	2.9	4	word	word	noninformative	1	2.3	7.4	2.0	2.9	0.5	2.2
addition	2+28	30.0	32	numeric	numeric	informative	2	2.3	5.7	1.1	3.5	0.5	4.9
subtraction	26-20	6.0	-4	numeric	word	noninformative	-10	1.6	4.2	1.6	2.7	0.5	5.0
subtraction	15-29	-14.0	-5	word	word	informative	9	1.2	4.7	1.3	4.9	0.5	4.0
addition	27+9	36.0	39	word	word	noninformative	3	2.2	3.4	1.8	5.0	0.5	6.0
division	17/14	1.2	-9	word	numeric	noninformative	-10	2.6	5.6	2.2	3.4	0.5	5.7
division	29/24	1.2	-6	numeric	numeric	noninformative	-7	2.6	4.1	2.7	4.4	0.5	4.5
subtraction	30-10	20.0	27	numeric	word	noninformative	7	2.1	4.1	2.8	2.8	0.5	5.4
addition	28+11	39.0	37	numeric	numeric	noninformative	-2	1.4	6.6	2.7	4.8	0.5	4.7
division	18/6	3.0	-3	word	word	informative	-6	2.7	4.2	1.6	4.5	0.5	5.2
addition	9+12	21.0	21	word	numeric	informative	0	2.9	4.8	2.8	2.5	0.5	3.3
multiplication	12*1	12.0	6	word	numeric	informative	-6	1.8	3.5	2.3	5.3	0.5	6.1
division	21/19	1.1	6	numeric	numeric	noninformative	5	1.9	3.1	1.9	3.3	0.5	5.8
addition	3+5	8.0	7	word	word	noninformative	-1	1.2	4.7	2.7	2.9	0.5	3.9
multiplication	8*5	40.0	42	numeric	numeric	informative	2	2.4	4.5	1.9	4.3	0.5	3.4
multiplication	22*2	44.0	45	numeric	word	noninformative	1	1.7	4.0	1.3	4.3	0.5	6.4
addition	19+29	48.0	50	word	word	informative	2	1.9	4.7	2.1	3.9	0.5	5.4
multiplication	19*7	133.0	132	numeric	numeric	noninformative	-1	1.4	4.1	2.6	3.9	0.5	5.6
