trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	8*6	48.0	49	word	numeric	informative	1	1.9	3.8	1.8	7.5	0.5	3.9
baseline	1	1.0	-6	numeric	numeric	informative	-7	1.4	3.0	1.3	4.0	0.5	3.1
baseline	8	8.0	6	word	word	informative	-2	1.7	3.7	2.0	3.3	0.5	3.2
math	29*29	841.0	841	numeric	word	noninformative	0	1.6	6.5	2.0	3.8	0.5	2.7
math	11+7	18.0	17	numeric	word	informative	-1	1.5	3.1	1.7	4.7	0.5	7.0
math	19-10	9.0	7	word	word	informative	-2	2.6	4.7	1.6	3.8	0.5	4.2
math	25/2	12.5	22	word	word	noninformative	10	2.6	6.1	1.5	3.7	0.5	6.3
math	24*20	480.0	478	word	numeric	noninformative	-2	1.8	5.7	1.1	6.4	0.5	4.5
math	2-20	-18.0	-22	word	word	noninformative	-4	1.1	3.7	2.5	4.7	0.5	3.1
baseline	7	7.0	6	numeric	word	noninformative	-1	2.2	4.4	1.6	3.5	0.5	3.2
math	30+22	52.0	48	word	word	informative	-4	2.3	4.3	3.0	7.4	0.5	4.0
math	14*9	126.0	120	word	numeric	noninformative	-6	2.3	4.4	1.7	4.6	0.5	5.5
math	26/18	1.4	0	word	word	noninformative	-1	2.7	4.3	2.0	6.6	0.5	4.9
math	22-18	4.0	6	numeric	numeric	noninformative	2	2.2	3.8	2.5	3.8	0.5	3.4
math	20+25	45.0	46	word	numeric	informative	1	2.4	3.3	2.0	7.4	0.5	4.6
math	28/8	3.5	-4	numeric	numeric	noninformative	-8	2.0	4.0	1.2	3.9	0.5	4.9
math	10/9	1.1	9	numeric	numeric	noninformative	8	2.4	6.1	2.6	5.4	0.5	4.9
math	22-2	20.0	19	numeric	numeric	informative	-1	1.2	3.9	1.7	6.3	0.5	4.8
baseline	24	24.0	17	numeric	numeric	informative	-7	1.4	3.5	1.5	4.7	0.5	4.4
baseline	14	14.0	5	word	word	noninformative	-9	2.4	5.6	2.6	4.0	0.5	4.1
math	2+12	14.0	16	numeric	word	informative	2	1.7	4.7	1.5	3.3	0.5	4.0
baseline	15	15.0	13	numeric	numeric	noninformative	-2	1.9	6.6	1.5	3.5	0.5	3.6
baseline	24	24.0	21	word	numeric	informative	-3	1.8	5.9	1.9	4.0	0.5	4.8
baseline	2	2.0	6	numeric	word	informative	4	2.3	6.9	2.7	7.6	0.5	10.1
