trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	5	5.0	4	word	word	informative	-1	2.2	4.4	1.0	2.9	0.5	4.6
baseline	6	6.0	13	word	numeric	noninformative	7	1.4	5.3	1.1	3.0	0.5	2.9
math	7-3	4.0	10	word	word	noninformative	6	1.1	3.2	2.0	4.7	0.5	5.9
math	25/18	1.4	-5	numeric	numeric	noninformative	-6	2.1	3.7	1.7	4.0	0.5	6.0
math	1*12	12.0	17	word	word	informative	5	1.9	5.2	2.1	5.5	0.5	4.7
math	19+23	42.0	42	word	word	informative	0	2.8	7.7	2.0	5.2	0.5	5.1
baseline	8	8.0	5	numeric	word	noninformative	-3	3.0	5.3	2.1	4.8	0.5	3.4
baseline	20	20.0	30	word	word	noninformative	10	1.1	4.1	2.5	3.0	0.5	3.9
math	20-11	9.0	7	word	numeric	informative	-2	1.7	5.3	2.7	4.0	0.5	7.3
math	6-10	-4.0	-2	numeric	numeric	informative	2	2.1	3.6	1.8	3.4	0.5	6.8
baseline	29	29.0	32	word	word	informative	3	2.1	5.3	1.9	5.3	0.5	3.6
math	7-23	-16.0	-18	numeric	numeric	informative	-2	2.8	4.5	1.4	5.5	0.5	5.5
baseline	26	26.0	27	numeric	numeric	informative	1	2.0	5.0	2.4	3.0	0.5	6.6
math	18/16	1.1	9	word	word	noninformative	8	2.5	4.8	2.5	3.4	0.5	4.5
math	25*15	375.0	382	numeric	word	informative	7	1.2	4.4	1.5	6.3	0.5	4.0
math	8+6	14.0	14	numeric	word	noninformative	0	1.0	3.9	2.2	2.8	0.5	4.3
math	10/6	1.7	2	numeric	word	noninformative	0	2.0	3.4	2.4	5.8	0.5	5.3
baseline	1	1.0	1	numeric	numeric	informative	0	3.0	2.8	2.3	3.5	0.5	5.1
math	20/4	5.0	10	numeric	numeric	informative	5	2.2	4.6	2.5	4.7	0.5	4.3
math	24*25	600.0	597	numeric	numeric	noninformative	-3	1.8	4.6	2.2	6.6	0.5	4.3
baseline	20	20.0	17	numeric	numeric	noninformative	-3	1.5	4.2	1.7	2.7	0.5	6.7
math	20*22	440.0	440	word	numeric	noninformative	0	2.9	4.4	1.3	4.5	0.5	5.7
math	2+2	4.0	9	word	numeric	noninformative	5	1.7	2.6	1.2	3.2	0.5	5.6
math	17+1	18.0	14	word	word	informative	-4	1.9	3.6	1.6	4.8	0.5	13.3
