trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	3-23	-20.0	-23	numeric	word	informative	-3	1.5	3.6	2.1	3.5	0.5	5.0
addition	16+8	24.0	23	word	word	noninformative	-1	1.1	5.9	1.1	3.0	0.5	6.8
addition	30+3	33.0	35	numeric	word	informative	2	1.2	3.2	1.6	3.3	0.5	5.8
addition	7+13	20.0	16	word	word	informative	-4	1.3	3.7	2.3	3.8	0.5	5.4
division	8/7	1.1	9	numeric	numeric	noninformative	8	1.6	3.2	1.4	3.9	0.5	5.1
addition	5+3	8.0	7	numeric	word	noninformative	-1	2.6	5.0	1.9	3.3	0.5	4.0
multiplication	12*3	36.0	31	word	word	noninformative	-5	2.6	4.4	2.9	3.5	0.5	4.6
subtraction	12-8	4.0	2	word	numeric	noninformative	-2	1.2	4.6	2.0	3.6	0.5	3.0
addition	7+6	13.0	11	word	numeric	noninformative	-2	2.7	3.5	2.9	5.5	0.5	3.2
subtraction	15-16	-1.0	4	numeric	word	informative	5	2.2	4.2	1.9	4.8	0.5	4.4
subtraction	20-6	14.0	16	word	numeric	informative	2	2.6	4.1	2.5	3.9	0.5	3.2
subtraction	24-17	7.0	8	numeric	numeric	informative	1	2.2	5.0	1.2	3.0	0.5	3.2
multiplication	3*1	3.0	-3	word	word	noninformative	-6	2.5	3.6	1.4	3.8	0.5	3.4
addition	5+14	19.0	19	numeric	word	informative	0	1.0	4.9	1.6	4.5	0.5	5.6
division	18/6	3.0	-3	numeric	numeric	noninformative	-6	2.0	6.7	1.3	4.2	0.5	5.1
multiplication	24*3	72.0	71	numeric	numeric	informative	-1	1.2	5.7	2.9	5.2	0.5	6.1
multiplication	5*2	10.0	12	word	numeric	noninformative	2	2.1	5.4	2.3	4.8	0.5	3.7
division	19/6	3.2	2	word	word	noninformative	-1	2.5	4.6	1.2	4.9	0.5	5.8
division	11/11	1.0	2	numeric	word	noninformative	1	2.2	6.3	1.1	4.1	0.5	5.9
multiplication	29*5	145.0	145	word	numeric	informative	0	2.1	3.0	1.1	6.9	0.5	4.4
subtraction	4-23	-19.0	-21	word	numeric	informative	-2	2.9	4.1	2.8	5.9	0.5	6.2
division	20/11	1.8	11	numeric	numeric	informative	9	1.6	3.3	3.0	5.4	0.5	3.8
multiplication	2*7	14.0	12	word	numeric	informative	-2	2.1	4.4	1.3	3.5	0.5	6.1
division	13/4	3.2	-4	numeric	word	noninformative	-7	1.1	6.5	1.4	4.9	0.5	5.4
