trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	30-18	12.0	13	word	word	noninformative	1	1.6	5.4	1.1	4.8	0.5	4.6
math	20*7	140.0	143	numeric	word	informative	3	2.6	3.8	2.3	3.8	0.5	3.2
baseline	6	6.0	7	numeric	numeric	informative	1	1.7	6.3	1.3	4.3	0.5	2.8
math	9/5	1.8	-2	numeric	word	noninformative	-4	2.5	3.5	1.2	4.6	0.5	5.9
math	18/3	6.0	10	word	numeric	informative	4	2.9	4.8	1.1	4.9	0.5	6.5
baseline	3	3.0	3	word	numeric	informative	0	1.7	4.9	2.2	3.2	0.5	3.5
math	12*15	180.0	185	numeric	numeric	informative	5	2.6	3.6	2.4	6.2	0.5	3.1
math	19-21	-2.0	-8	word	numeric	noninformative	-6	1.8	5.2	2.4	6.6	0.5	4.1
baseline	15	15.0	14	word	numeric	noninformative	-1	2.2	4.8	1.5	5.5	0.5	7.3
math	8+29	37.0	38	numeric	numeric	informative	1	1.7	4.8	2.6	5.5	0.5	5.2
baseline	1	1.0	3	word	numeric	noninformative	2	2.2	4.6	2.9	4.9	0.5	5.8
math	6+9	15.0	17	word	word	informative	2	2.7	5.3	2.7	5.5	0.5	5.5
baseline	6	6.0	6	word	word	noninformative	0	1.4	5.8	2.7	5.2	0.5	4.7
baseline	18	18.0	16	numeric	numeric	noninformative	-2	1.4	2.9	2.0	3.8	0.5	4.0
math	3*30	90.0	88	numeric	word	noninformative	-2	1.8	2.3	2.8	5.2	0.5	4.8
baseline	20	20.0	19	numeric	numeric	noninformative	-1	2.9	3.5	1.8	4.1	0.5	6.4
baseline	1	1.0	3	numeric	word	informative	2	1.4	4.8	2.0	4.2	0.5	5.2
math	28+30	58.0	68	word	numeric	informative	10	2.5	4.0	2.3	2.6	0.5	4.1
math	9/7	1.3	2	numeric	numeric	noninformative	1	1.4	4.5	1.9	2.5	0.5	3.0
math	20*20	400.0	406	word	word	informative	6	1.4	5.3	1.8	4.7	0.5	3.8
math	20+15	35.0	38	word	word	informative	3	1.0	4.1	2.6	5.0	0.5	6.2
math	5-10	-5.0	-10	numeric	word	informative	-5	1.2	3.0	2.5	5.1	0.5	4.9
math	30/14	2.1	-4	word	word	noninformative	-6	2.4	6.8	2.6	5.5	0.5	3.7
math	24-24	0.0	1	numeric	word	noninformative	1	2.0	3.9	2.3	3.5	0.5	6.6
