trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	14+6	20.0	20	word	numeric	informative	0	1.7	3.6	2.6	5.1	0.5	6.0
math	27*18	486.0	493	numeric	word	informative	7	2.8	6.6	2.7	4.0	0.5	4.7
baseline	27	27.0	33	numeric	numeric	noninformative	6	1.8	4.0	1.2	3.2	0.5	5.9
baseline	7	7.0	9	numeric	numeric	informative	2	1.4	3.0	1.0	4.5	0.5	4.1
math	6-2	4.0	4	word	word	noninformative	0	1.5	4.0	1.7	4.6	0.5	4.6
math	14+22	36.0	32	numeric	word	noninformative	-4	2.8	6.5	2.7	4.4	0.5	5.3
math	29/21	1.4	2	word	word	noninformative	1	2.1	6.8	1.7	3.5	0.5	5.7
math	6-14	-8.0	-13	word	numeric	noninformative	-5	1.8	4.9	1.2	3.4	0.5	6.3
math	29-8	21.0	12	word	numeric	noninformative	-9	1.0	5.3	1.5	4.7	0.5	4.8
math	10+10	20.0	25	numeric	numeric	noninformative	5	2.9	3.9	2.3	4.4	0.5	3.8
math	27*15	405.0	403	word	numeric	noninformative	-2	2.5	4.8	2.4	3.3	0.5	4.0
math	10-27	-17.0	-21	numeric	word	informative	-4	2.5	5.5	2.5	4.4	0.5	4.7
math	13+20	33.0	43	word	word	noninformative	10	2.8	2.6	1.5	3.7	0.5	4.9
math	9/3	3.0	-6	numeric	numeric	informative	-9	2.6	3.7	1.4	3.4	0.5	4.6
baseline	7	7.0	14	numeric	word	informative	7	1.7	3.9	2.2	3.1	0.5	4.2
baseline	7	7.0	9	numeric	numeric	informative	2	1.9	2.9	2.3	3.9	0.5	4.8
baseline	17	17.0	27	word	word	informative	10	2.6	6.9	2.3	4.9	0.5	4.6
math	17*22	374.0	376	word	numeric	informative	2	2.3	4.5	2.7	4.0	0.5	5.0
math	27*10	270.0	271	numeric	word	noninformative	1	1.6	3.4	2.2	5.2	0.5	3.5
baseline	9	9.0	11	word	numeric	informative	2	2.9	2.7	3.0	3.4	0.5	7.2
math	20/19	1.1	3	numeric	numeric	noninformative	2	2.3	3.6	1.2	3.4	0.5	4.8
math	15/13	1.2	2	numeric	word	informative	1	2.8	5.6	2.4	2.8	0.5	7.6
baseline	2	2.0	1	word	word	noninformative	-1	1.7	5.6	1.8	4.4	0.5	3.4
baseline	4	4.0	12	word	word	informative	8	2.7	4.4	2.6	5.1	0.5	10.2
