trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	21/7	3.0	10	word	numeric	informative	7	1.2	3.2	1.8	4.8	0.5	6.1
subtraction	3-23	-20.0	-23	numeric	numeric	noninformative	-3	1.3	3.3	2.9	3.7	0.5	4.7
subtraction	17-10	7.0	11	word	word	informative	4	1.1	2.9	1.1	5.6	0.5	4.2
multiplication	15*8	120.0	122	word	word	noninformative	2	2.4	4.8	1.9	3.0	0.5	7.6
addition	15+18	33.0	37	numeric	numeric	noninformative	4	1.1	4.1	1.3	3.3	0.5	4.1
division	16/2	8.0	8	word	word	noninformative	0	1.4	3.3	1.5	7.4	0.5	3.9
subtraction	3-15	-12.0	-12	numeric	numeric	noninformative	0	2.8	3.0	2.5	4.2	0.5	2.9
addition	28+21	49.0	55	word	numeric	noninformative	6	2.9	3.9	2.9	4.6	0.5	5.1
division	9/1	9.0	6	numeric	word	informative	-3	1.4	4.3	1.9	5.1	0.5	5.1
multiplication	16*2	32.0	33	word	numeric	informative	1	1.9	6.2	1.8	6.3	0.5	2.9
multiplication	10*8	80.0	87	word	word	informative	7	1.8	4.7	1.8	3.6	0.5	4.1
addition	16+22	38.0	34	numeric	word	informative	-4	1.6	3.3	2.1	5.0	0.5	5.5
multiplication	29*7	203.0	198	numeric	word	informative	-5	2.2	6.3	1.2	5.4	0.5	4.6
division	8/1	8.0	9	numeric	word	noninformative	1	1.4	4.5	3.0	3.2	0.5	3.0
addition	12+28	40.0	43	numeric	word	noninformative	3	1.2	3.3	1.5	3.8	0.5	4.0
division	6/5	1.2	3	word	numeric	informative	2	1.5	4.6	2.6	5.3	0.5	5.2
addition	8+29	37.0	39	numeric	word	informative	2	1.3	3.6	2.5	6.6	0.5	2.6
addition	29+8	37.0	38	word	numeric	informative	1	2.2	4.9	2.1	2.5	0.5	3.8
subtraction	8-24	-16.0	-17	word	numeric	noninformative	-1	1.2	4.2	1.5	3.7	0.5	6.5
division	18/13	1.4	2	word	numeric	informative	1	1.8	7.1	1.5	4.8	0.5	5.1
subtraction	16-16	0.0	-2	numeric	word	noninformative	-2	1.8	3.1	1.0	4.6	0.5	4.7
multiplication	4*1	4.0	12	numeric	word	noninformative	8	2.7	4.0	1.7	5.3	0.5	7.3
multiplication	1*1	1.0	7	numeric	numeric	informative	6	1.7	7.2	1.6	7.8	0.5	3.2
subtraction	11-14	-3.0	4	word	numeric	noninformative	7	2.4	3.8	1.9	4.6	0.5	4.5
