trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	4-27	-23.0	-22	word	word	noninformative	1	1.8	4.9	2.8	5.4	0.5	3.8
subtraction	24-24	0.0	1	word	numeric	noninformative	1	2.4	3.6	2.8	4.0	0.5	5.0
addition	18+3	21.0	20	word	numeric	informative	-1	1.0	2.8	1.2	3.8	0.5	3.7
division	22/10	2.2	-3	word	word	informative	-5	1.6	3.5	1.1	5.5	0.5	2.9
addition	19+6	25.0	29	word	word	informative	4	1.3	5.4	1.3	3.7	0.5	5.5
multiplication	2*7	14.0	18	numeric	word	noninformative	4	1.2	5.6	2.8	4.1	0.5	5.2
addition	28+30	58.0	62	numeric	word	noninformative	4	1.4	3.3	1.2	5.2	0.5	4.6
division	16/11	1.5	3	numeric	word	informative	2	1.7	2.5	1.8	5.5	0.5	5.4
addition	17+27	44.0	40	numeric	word	informative	-4	1.8	5.7	2.9	3.2	0.5	5.1
division	28/19	1.5	1	numeric	word	informative	0	2.1	5.3	2.1	5.4	0.5	3.8
subtraction	14-14	0.0	1	word	numeric	informative	1	1.8	5.6	2.4	4.5	0.5	4.8
multiplication	12*6	72.0	71	word	numeric	noninformative	-1	2.4	4.6	1.6	2.9	0.5	5.5
addition	6+3	9.0	15	numeric	word	noninformative	6	1.4	4.3	2.4	3.0	0.5	3.6
division	30/7	4.3	14	numeric	numeric	noninformative	10	2.8	5.1	2.7	4.4	0.5	5.6
multiplication	17*4	68.0	65	numeric	word	informative	-3	1.1	4.0	1.0	4.2	0.5	4.0
division	28/9	3.1	5	word	numeric	informative	2	2.3	5.4	2.5	4.5	0.5	3.7
division	25/13	1.9	5	numeric	numeric	informative	3	1.8	4.6	3.0	5.1	0.5	6.9
multiplication	7*3	21.0	22	numeric	numeric	noninformative	1	2.1	2.7	2.5	4.5	0.5	3.4
multiplication	15*9	135.0	133	numeric	numeric	informative	-2	1.3	4.0	1.6	6.0	0.5	5.2
multiplication	14*4	56.0	61	word	numeric	noninformative	5	1.4	5.9	2.6	3.5	0.5	5.2
addition	22+13	35.0	44	word	numeric	noninformative	9	2.6	3.5	1.2	4.7	0.5	5.8
subtraction	19-29	-10.0	-14	numeric	word	noninformative	-4	2.9	5.8	1.9	3.1	0.5	4.6
subtraction	13-1	12.0	9	word	word	informative	-3	1.6	3.7	2.8	5.2	0.5	3.5
subtraction	24-28	-4.0	-8	word	numeric	noninformative	-4	2.4	5.2	1.6	3.0	0.5	4.2
