trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	25*20	500.0	504	numeric	numeric	informative	4	1.8	3.7	1.4	4.0	0.5	3.2
math	11*10	110.0	107	word	numeric	noninformative	-3	1.4	3.7	1.7	2.9	0.5	4.7
math	24/23	1.0	-2	word	numeric	informative	-3	1.5	4.2	2.5	4.7	0.5	4.0
baseline	29	29.0	28	numeric	numeric	noninformative	-1	2.6	4.6	1.9	4.9	0.5	5.0
math	17-16	1.0	5	numeric	word	noninformative	4	2.6	3.5	2.1	7.5	0.5	4.3
math	26/19	1.4	-6	numeric	numeric	informative	-7	1.9	7.2	1.2	4.9	0.5	5.3
baseline	4	4.0	6	word	numeric	informative	2	2.8	5.6	2.3	2.9	0.5	4.6
math	14/3	4.7	0	numeric	word	noninformative	-5	1.5	3.9	3.0	3.7	0.5	7.6
baseline	16	16.0	25	numeric	word	informative	9	1.4	4.1	2.9	3.7	0.5	4.2
math	6-24	-18.0	-26	numeric	numeric	noninformative	-8	2.0	4.1	1.8	4.8	0.5	3.8
math	22+9	31.0	40	word	word	informative	9	2.4	5.2	2.0	4.7	0.5	4.9
baseline	30	30.0	29	numeric	word	noninformative	-1	2.6	6.1	1.9	4.2	0.5	6.1
baseline	20	20.0	27	word	word	informative	7	1.0	6.9	2.2	4.8	0.5	5.1
math	16+23	39.0	48	numeric	numeric	informative	9	2.6	4.4	2.7	4.0	0.5	3.7
math	14*7	98.0	96	numeric	numeric	informative	-2	1.7	6.8	2.0	7.1	0.5	4.1
math	5-28	-23.0	-31	word	word	noninformative	-8	2.2	4.0	2.4	4.2	0.5	3.9
math	25/12	2.1	1	word	word	noninformative	-1	2.3	3.0	2.5	4.4	0.5	5.1
math	16-3	13.0	3	word	numeric	noninformative	-10	2.1	6.4	1.4	3.1	0.5	4.7
baseline	13	13.0	20	word	word	noninformative	7	1.1	3.2	1.8	2.8	0.5	3.8
baseline	22	22.0	17	word	numeric	noninformative	-5	2.6	4.4	1.6	3.7	0.5	4.2
math	30*4	120.0	117	word	word	informative	-3	2.6	7.2	2.3	3.1	0.5	3.8
math	22+12	34.0	42	word	numeric	informative	8	1.1	3.5	1.0	5.5	0.5	7.6
baseline	16	16.0	12	numeric	word	noninformative	-4	2.2	4.2	1.1	5.0	0.5	2.8
math	6+24	30.0	28	numeric	word	informative	-2	1.1	4.5	1.6	5.1	0.5	11.0
