trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	23/7	3.3	2	word	word	informative	-1	2.9	3.7	2.0	5.4	0.5	4.0
division	17/5	3.4	0	numeric	numeric	noninformative	-3	2.2	3.7	1.8	3.6	0.5	3.3
division	13/2	6.5	6	numeric	numeric	informative	0	1.1	6.4	2.5	3.8	0.5	4.5
subtraction	18-15	3.0	7	numeric	word	informative	4	2.8	6.9	1.6	3.9	0.5	4.5
division	29/14	2.1	-4	numeric	word	noninformative	-6	2.3	5.6	1.0	4.0	0.5	3.6
addition	5+22	27.0	35	numeric	word	informative	8	2.9	4.9	1.7	4.6	0.5	4.0
subtraction	19-17	2.0	8	numeric	numeric	noninformative	6	1.3	4.2	2.7	4.3	0.5	6.8
subtraction	13-30	-17.0	-19	word	numeric	noninformative	-2	2.1	3.5	1.9	5.1	0.5	6.7
multiplication	27*8	216.0	216	numeric	numeric	informative	0	2.8	3.8	3.0	5.2	0.5	3.2
division	29/27	1.1	9	numeric	numeric	noninformative	8	3.0	4.6	1.3	2.7	0.5	3.9
subtraction	5-7	-2.0	-2	word	word	noninformative	0	2.0	3.3	1.1	3.1	0.5	4.3
multiplication	21*8	168.0	175	word	numeric	informative	7	2.3	4.6	1.4	4.7	0.5	3.8
addition	26+3	29.0	21	word	word	noninformative	-8	2.7	3.8	1.7	5.2	0.5	4.8
addition	19+5	24.0	22	numeric	numeric	noninformative	-2	2.2	3.6	2.1	4.7	0.5	6.2
multiplication	5*9	45.0	54	word	word	noninformative	9	2.3	5.4	2.2	5.6	0.5	6.1
multiplication	14*7	98.0	88	word	word	informative	-10	2.8	3.4	1.9	3.9	0.5	4.3
subtraction	4-20	-16.0	-24	word	numeric	informative	-8	2.8	5.6	1.5	5.8	0.5	5.4
division	20/9	2.2	3	word	numeric	noninformative	1	1.8	3.8	1.2	4.1	0.5	4.7
addition	3+24	27.0	25	numeric	word	informative	-2	2.3	5.0	2.9	4.8	0.5	2.4
addition	6+5	11.0	8	word	numeric	informative	-3	2.4	4.2	2.4	4.5	0.5	3.8
multiplication	9*7	63.0	62	word	word	noninformative	-1	1.6	6.3	2.6	2.8	0.5	3.0
addition	26+27	53.0	55	numeric	numeric	informative	2	1.1	5.3	1.9	4.1	0.5	3.6
multiplication	7*5	35.0	27	numeric	word	noninformative	-8	3.0	5.9	2.7	4.7	0.5	4.1
subtraction	4-29	-25.0	-17	word	word	informative	8	1.2	6.1	1.1	5.3	0.5	4.4
