trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	21+8	29.0	32	word	numeric	noninformative	3	2.0	4.5	1.4	3.7	0.5	6.4
division	27/4	6.8	11	word	word	noninformative	4	2.1	3.6	3.0	2.8	0.5	3.2
multiplication	21*7	147.0	145	numeric	numeric	informative	-2	1.1	6.9	2.0	5.0	0.5	4.4
subtraction	3-6	-3.0	1	word	word	informative	4	1.3	3.0	2.2	2.8	0.5	3.1
division	1/1	1.0	-8	numeric	numeric	noninformative	-9	2.4	5.7	2.5	2.7	0.5	2.8
multiplication	5*7	35.0	36	numeric	word	noninformative	1	2.7	3.1	2.1	7.3	0.5	5.3
division	23/17	1.4	5	word	numeric	informative	4	1.6	6.0	2.8	4.5	0.5	7.4
subtraction	3-27	-24.0	-20	numeric	numeric	informative	4	2.8	4.1	2.6	6.6	0.5	4.6
subtraction	29-5	24.0	33	word	word	informative	9	2.4	3.6	1.8	5.1	0.5	4.1
subtraction	15-19	-4.0	-4	word	word	informative	0	1.4	3.5	1.7	5.0	0.5	4.0
multiplication	10*8	80.0	88	numeric	word	noninformative	8	2.1	3.6	2.9	4.8	0.5	4.2
subtraction	1-16	-15.0	-17	word	word	noninformative	-2	1.7	3.6	1.7	3.7	0.5	3.4
multiplication	20*8	160.0	159	numeric	numeric	informative	-1	1.4	2.6	2.7	7.7	0.5	4.8
addition	23+3	26.0	34	word	numeric	informative	8	2.6	4.3	2.7	4.9	0.5	7.7
addition	30+7	37.0	40	numeric	numeric	informative	3	2.9	3.4	2.1	4.3	0.5	7.2
addition	5+12	17.0	20	numeric	word	noninformative	3	1.5	6.9	2.8	4.4	0.5	5.8
addition	27+9	36.0	46	word	numeric	noninformative	10	1.2	2.7	1.2	3.2	0.5	4.9
addition	4+23	27.0	27	numeric	word	noninformative	0	2.2	3.4	1.2	6.7	0.5	3.3
division	26/6	4.3	8	numeric	word	noninformative	4	2.5	4.8	2.4	5.2	0.5	4.0
division	28/12	2.3	3	word	word	informative	1	1.6	4.9	2.8	3.4	0.5	3.9
multiplication	9*9	81.0	85	word	numeric	noninformative	4	2.4	3.8	1.3	4.1	0.5	3.8
division	21/1	21.0	20	numeric	numeric	informative	-1	2.0	4.8	1.6	5.4	0.5	6.1
multiplication	12*6	72.0	66	word	word	informative	-6	1.1	3.7	2.3	4.3	0.5	4.0
subtraction	3-11	-8.0	-3	numeric	numeric	noninformative	5	1.3	3.9	1.3	7.1	0.5	2.5
