trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	19-18	1.0	-2	word	numeric	informative	-3	1.1	4.7	1.2	3.3	0.5	3.4
subtraction	27-4	23.0	29	numeric	word	noninformative	6	1.1	6.8	2.5	4.3	0.5	5.1
multiplication	20*7	140.0	147	numeric	numeric	noninformative	7	1.8	5.3	2.9	3.9	0.5	3.5
subtraction	20-25	-5.0	-10	word	numeric	noninformative	-5	2.8	3.0	1.5	3.9	0.5	5.9
multiplication	25*2	50.0	56	numeric	numeric	noninformative	6	2.0	4.3	2.9	4.8	0.5	6.1
multiplication	16*8	128.0	127	numeric	numeric	informative	-1	2.9	3.6	2.6	5.5	0.5	4.2
multiplication	5*6	30.0	29	numeric	word	informative	-1	1.4	4.1	2.0	4.9	0.5	5.0
division	21/3	7.0	8	word	word	informative	1	1.4	4.3	2.1	4.5	0.5	3.3
division	18/1	18.0	15	numeric	numeric	noninformative	-3	1.6	6.0	1.9	5.5	0.5	4.4
addition	6+29	35.0	43	word	numeric	informative	8	2.0	3.4	1.6	4.7	0.5	4.1
division	24/24	1.0	4	numeric	word	noninformative	3	1.1	7.8	2.3	5.2	0.5	3.5
addition	28+15	43.0	45	word	numeric	informative	2	2.6	5.0	2.7	5.1	0.5	2.6
multiplication	2*2	4.0	0	numeric	word	informative	-4	2.8	5.9	2.0	4.3	0.5	6.9
subtraction	10-13	-3.0	-13	word	word	noninformative	-10	1.2	4.0	2.2	2.9	0.5	3.9
addition	5+8	13.0	10	numeric	word	informative	-3	1.1	5.8	3.0	3.5	0.5	3.4
addition	10+2	12.0	14	word	numeric	informative	2	2.6	2.6	1.7	3.4	0.5	4.1
subtraction	27-3	24.0	25	word	word	informative	1	2.2	3.7	2.0	4.5	0.5	4.2
multiplication	12*8	96.0	98	word	word	noninformative	2	2.1	6.6	2.3	3.6	0.5	3.6
division	10/2	5.0	6	word	numeric	noninformative	1	1.5	3.9	1.2	2.6	0.5	6.1
subtraction	3-22	-19.0	-23	numeric	word	informative	-4	2.5	4.4	2.8	5.3	0.5	4.6
addition	27+8	35.0	36	numeric	word	noninformative	1	2.8	5.1	2.1	4.0	0.5	3.8
addition	16+6	22.0	22	word	numeric	noninformative	0	1.1	5.9	1.7	3.8	0.5	3.4
division	15/4	3.8	8	word	word	informative	4	2.3	4.7	3.0	4.1	0.5	6.8
division	12/4	3.0	5	numeric	numeric	noninformative	2	1.3	3.6	1.4	5.1	0.5	3.4
