trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	28*7	196.0	198	word	numeric	informative	2	2.2	5.0	2.6	5.0	0.5	4.4
division	30/19	1.6	-2	numeric	numeric	informative	-4	2.3	3.8	2.8	5.4	0.5	5.4
division	30/1	30.0	32	word	numeric	noninformative	2	1.3	4.5	1.4	4.5	0.5	5.3
addition	29+12	41.0	49	numeric	word	noninformative	8	2.2	5.6	1.5	3.5	0.5	4.1
addition	15+3	18.0	22	word	numeric	noninformative	4	2.9	4.4	2.5	3.3	0.5	4.0
addition	15+23	38.0	39	numeric	word	informative	1	2.2	4.6	1.2	4.0	0.5	3.9
subtraction	6-9	-3.0	-2	numeric	word	informative	1	1.4	5.3	1.1	5.0	0.5	4.0
multiplication	10*8	80.0	78	word	word	noninformative	-2	1.5	4.7	1.6	4.5	0.5	4.5
multiplication	5*8	40.0	47	numeric	numeric	noninformative	7	1.8	5.5	1.2	3.9	0.5	3.5
multiplication	18*4	72.0	73	numeric	word	noninformative	1	3.0	5.9	2.4	3.7	0.5	4.3
division	28/26	1.1	1	numeric	numeric	noninformative	0	2.7	5.8	2.4	3.8	0.5	3.6
multiplication	19*8	152.0	149	word	word	informative	-3	2.8	5.5	1.8	4.4	0.5	4.5
addition	29+27	56.0	56	numeric	word	informative	0	2.1	3.5	2.1	5.0	0.5	5.5
division	15/12	1.2	0	word	word	noninformative	-1	2.8	4.0	2.8	3.3	0.5	5.7
subtraction	11-3	8.0	0	word	word	noninformative	-8	2.6	5.9	1.5	4.1	0.5	3.1
division	27/11	2.5	2	numeric	word	informative	0	2.2	3.3	1.6	6.1	0.5	3.8
subtraction	23-20	3.0	-3	numeric	word	informative	-6	2.3	5.7	2.1	4.4	0.5	6.9
multiplication	16*5	80.0	81	word	numeric	informative	1	1.9	5.2	3.0	3.5	0.5	4.4
addition	25+26	51.0	52	word	numeric	noninformative	1	1.8	3.5	2.2	5.3	0.5	4.7
division	26/16	1.6	-1	word	word	informative	-3	2.0	6.0	2.6	2.6	0.5	4.2
subtraction	27-24	3.0	3	word	numeric	noninformative	0	2.6	3.5	2.8	5.6	0.5	4.2
addition	15+17	32.0	33	word	numeric	informative	1	1.7	4.5	1.0	2.9	0.5	4.1
subtraction	11-28	-17.0	-9	numeric	numeric	informative	8	2.4	5.3	2.2	2.3	0.5	5.9
subtraction	16-16	0.0	2	numeric	numeric	noninformative	2	1.7	4.3	2.0	4.8	0.5	3.6
