trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	27/1	27.0	26	word	numeric	noninformative	-1	1.6	4.5	1.1	4.6	0.5	7.7
addition	15+25	40.0	39	numeric	numeric	informative	-1	2.1	4.6	1.3	5.8	0.5	7.2
division	23/22	1.0	-7	numeric	word	noninformative	-8	1.5	3.8	1.6	4.7	0.5	5.5
subtraction	12-27	-15.0	-12	word	numeric	informative	3	1.4	3.6	1.9	3.7	0.5	4.6
multiplication	1*7	7.0	-1	numeric	word	informative	-8	2.0	3.2	2.5	5.4	0.5	4.0
subtraction	13-15	-2.0	-5	word	word	informative	-3	2.6	4.4	2.0	3.7	0.5	5.3
multiplication	14*4	56.0	60	word	numeric	noninformative	4	2.6	3.1	2.5	5.4	0.5	6.6
multiplication	6*6	36.0	37	numeric	numeric	noninformative	1	2.6	4.0	1.1	2.9	0.5	4.2
division	21/11	1.9	6	word	numeric	informative	4	1.6	3.9	2.9	3.1	0.5	3.5
addition	26+12	38.0	44	word	word	noninformative	6	1.7	2.8	1.7	2.9	0.5	3.4
multiplication	4*8	32.0	25	numeric	word	informative	-7	1.3	3.6	2.0	3.1	0.5	5.5
subtraction	7-16	-9.0	-8	numeric	word	informative	1	1.7	3.1	2.2	5.3	0.5	4.4
division	30/21	1.4	2	numeric	numeric	informative	1	2.0	3.8	1.5	3.9	0.5	4.4
subtraction	3-17	-14.0	-7	word	numeric	noninformative	7	1.8	4.8	2.8	3.6	0.5	6.4
addition	8+4	12.0	7	word	word	noninformative	-5	1.0	3.9	1.5	6.8	0.5	4.4
addition	18+27	45.0	46	word	word	informative	1	2.3	5.6	2.9	6.0	0.5	5.4
division	21/13	1.6	7	numeric	numeric	noninformative	5	1.1	5.4	1.2	6.1	0.5	4.9
multiplication	26*3	78.0	80	numeric	numeric	noninformative	2	1.7	4.4	3.0	3.5	0.5	4.8
addition	28+14	42.0	41	numeric	word	noninformative	-1	2.2	3.8	1.7	7.0	0.5	6.1
subtraction	19-1	18.0	26	numeric	word	noninformative	8	1.3	2.3	2.1	4.6	0.5	2.9
multiplication	21*3	63.0	65	word	word	informative	2	2.4	6.0	2.3	4.1	0.5	4.4
addition	30+19	49.0	46	word	numeric	informative	-3	1.6	4.3	1.0	4.2	0.5	5.8
division	14/5	2.8	9	word	word	noninformative	6	1.5	6.3	1.1	4.8	0.5	3.8
subtraction	24-11	13.0	15	numeric	numeric	informative	2	1.6	6.4	3.0	6.7	0.5	3.4
