trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	27-14	13.0	11	word	numeric	informative	-2	2.0	3.8	1.3	7.1	0.5	5.5
addition	1+20	21.0	23	numeric	numeric	noninformative	2	2.8	3.9	1.9	7.2	0.5	3.1
subtraction	3-29	-26.0	-24	numeric	numeric	informative	2	2.4	3.7	2.4	3.1	0.5	4.1
division	28/28	1.0	-9	word	word	informative	-10	2.2	3.4	2.9	4.8	0.5	4.4
subtraction	5-22	-17.0	-7	numeric	word	informative	10	1.0	3.3	1.6	7.8	0.5	4.9
division	7/6	1.2	4	word	numeric	noninformative	3	1.8	2.8	2.8	5.8	0.5	4.0
division	8/4	2.0	5	word	word	informative	3	2.2	7.2	1.1	4.8	0.5	3.4
multiplication	16*2	32.0	28	word	word	noninformative	-4	1.9	2.8	1.3	3.8	0.5	6.0
addition	20+21	41.0	40	numeric	numeric	noninformative	-1	1.1	5.1	2.4	3.1	0.5	6.6
subtraction	25-1	24.0	20	numeric	word	informative	-4	1.6	4.3	1.6	4.2	0.5	5.6
subtraction	19-30	-11.0	-9	numeric	word	noninformative	2	1.9	4.1	1.9	3.2	0.5	4.0
multiplication	30*2	60.0	64	word	word	noninformative	4	2.9	4.3	2.5	4.8	0.5	5.1
addition	2+1	3.0	3	numeric	word	noninformative	0	1.7	3.4	1.2	4.4	0.5	5.7
division	27/6	4.5	12	word	numeric	informative	7	2.5	3.3	1.4	6.3	0.5	3.5
addition	9+1	10.0	15	word	word	informative	5	2.2	4.5	2.6	3.3	0.5	2.5
multiplication	27*9	243.0	242	numeric	word	noninformative	-1	2.1	3.3	1.2	4.5	0.5	4.3
division	19/5	3.8	-5	numeric	word	informative	-9	1.2	5.7	2.2	4.1	0.5	6.8
multiplication	8*2	16.0	19	word	numeric	informative	3	2.8	3.7	1.1	4.2	0.5	3.4
multiplication	18*6	108.0	114	numeric	word	informative	6	1.6	4.3	2.5	3.3	0.5	5.4
addition	15+26	41.0	41	numeric	numeric	noninformative	0	3.0	7.0	2.4	2.9	0.5	2.4
division	13/4	3.2	-2	word	numeric	noninformative	-5	2.8	3.9	2.4	7.3	0.5	3.7
subtraction	27-30	-3.0	2	word	numeric	noninformative	5	2.0	6.7	1.9	3.6	0.5	7.3
addition	16+11	27.0	25	word	numeric	informative	-2	2.2	3.3	2.1	3.8	0.5	4.0
multiplication	7*8	56.0	53	numeric	numeric	noninformative	-3	2.3	3.3	2.7	5.6	0.5	3.6
