trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	19	19.0	17	word	word	noninformative	-2	2.5	4.8	2.1	7.6	0.5	7.5
math	8*14	112.0	113	numeric	word	noninformative	1	2.8	3.7	1.2	4.2	0.5	4.4
math	11*25	275.0	279	numeric	word	noninformative	4	1.3	4.5	1.3	5.6	0.5	3.8
math	29+2	31.0	24	word	numeric	informative	-7	1.2	4.9	1.6	6.5	0.5	2.8
baseline	3	3.0	0	numeric	word	informative	-3	1.7	3.4	2.2	3.9	0.5	2.7
baseline	17	17.0	13	numeric	numeric	noninformative	-4	2.2	5.5	1.8	4.3	0.5	6.4
math	2+30	32.0	42	numeric	word	noninformative	10	1.1	6.2	3.0	5.1	0.5	4.7
math	29-14	15.0	17	numeric	numeric	informative	2	2.8	4.2	2.8	7.8	0.5	4.6
math	29/9	3.2	7	numeric	numeric	noninformative	4	1.6	3.8	2.5	3.9	0.5	2.6
math	2*1	2.0	-1	word	numeric	noninformative	-3	1.1	4.6	2.4	5.4	0.5	5.3
baseline	5	5.0	-4	word	word	informative	-9	1.1	3.0	2.6	4.2	0.5	3.0
math	5-25	-20.0	-16	numeric	word	informative	4	1.3	3.6	2.5	6.2	0.5	5.2
math	20/14	1.4	0	word	word	noninformative	-1	2.5	7.4	1.5	4.2	0.5	3.3
baseline	11	11.0	16	word	numeric	informative	5	2.9	6.1	2.8	5.0	0.5	4.4
baseline	6	6.0	4	numeric	numeric	informative	-2	2.4	3.3	2.6	5.1	0.5	4.9
math	9/7	1.3	-4	word	numeric	noninformative	-5	1.7	5.1	2.5	3.9	0.5	6.3
math	3-15	-12.0	-3	word	numeric	informative	9	2.7	5.6	2.3	4.8	0.5	4.0
baseline	19	19.0	19	numeric	word	informative	0	2.9	3.1	2.5	4.5	0.5	2.9
math	18+20	38.0	41	word	numeric	noninformative	3	1.3	5.1	1.2	2.9	0.5	5.6
math	25/4	6.2	2	word	numeric	noninformative	-4	1.6	6.3	1.2	3.7	0.5	2.6
baseline	24	24.0	22	word	word	noninformative	-2	2.7	4.9	2.4	4.5	0.5	3.8
math	1-16	-15.0	-22	numeric	word	informative	-7	1.9	3.2	2.5	3.7	0.5	3.8
math	29+12	41.0	31	numeric	numeric	informative	-10	1.9	2.7	1.9	4.6	0.5	3.8
math	29*7	203.0	197	word	word	informative	-6	2.0	4.6	2.6	4.5	0.5	8.7
