trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	9	9.0	14	word	word	informative	5	2.7	4.4	1.7	3.4	0.5	3.5
math	28+7	35.0	35	numeric	word	informative	0	2.0	4.0	2.8	3.7	0.5	5.2
math	25*28	700.0	695	numeric	word	informative	-5	1.4	4.7	1.4	3.4	0.5	4.1
math	30/2	15.0	13	numeric	numeric	noninformative	-2	2.1	3.2	2.0	5.1	0.5	4.9
baseline	12	12.0	21	word	numeric	informative	9	2.7	3.2	1.6	3.7	0.5	5.5
math	14-22	-8.0	-4	numeric	numeric	noninformative	4	1.3	5.2	2.6	7.7	0.5	4.3
math	29*29	841.0	850	word	word	noninformative	9	1.6	5.7	1.3	3.2	0.5	5.0
math	13/7	1.9	6	word	numeric	informative	4	1.9	4.2	3.0	4.7	0.5	4.7
baseline	2	2.0	-2	word	numeric	informative	-4	1.3	3.5	2.9	5.8	0.5	3.3
math	29-19	10.0	18	numeric	word	noninformative	8	1.9	3.6	2.0	4.0	0.5	3.5
baseline	23	23.0	26	numeric	numeric	informative	3	1.8	4.2	2.3	3.9	0.5	5.1
math	13-21	-8.0	-8	word	numeric	informative	0	1.2	4.7	2.1	3.3	0.5	4.7
math	28/5	5.6	6	numeric	numeric	noninformative	0	2.8	5.4	2.6	4.3	0.5	3.4
math	11*30	330.0	336	word	numeric	noninformative	6	3.0	2.3	2.5	3.2	0.5	6.0
math	16+29	45.0	38	word	word	informative	-7	2.3	6.4	2.1	2.7	0.5	3.6
baseline	24	24.0	31	word	word	noninformative	7	2.4	3.9	2.7	7.2	0.5	3.8
baseline	9	9.0	0	numeric	word	informative	-9	1.4	4.4	2.4	4.8	0.5	4.1
baseline	20	20.0	18	word	word	noninformative	-2	1.3	4.0	2.6	4.4	0.5	3.6
math	25-27	-2.0	1	word	word	noninformative	3	3.0	5.3	2.7	4.1	0.5	4.2
math	12+19	31.0	34	numeric	numeric	informative	3	2.1	3.3	2.8	5.9	0.5	3.1
math	26*9	234.0	237	numeric	numeric	noninformative	3	2.2	4.0	1.9	3.3	0.5	5.9
baseline	9	9.0	-1	numeric	numeric	informative	-10	2.5	4.5	2.7	3.2	0.5	7.9
math	11+28	39.0	36	word	word	noninformative	-3	1.4	3.4	2.1	3.4	0.5	6.2
math	17/14	1.2	2	numeric	word	noninformative	1	2.5	7.4	2.4	3.4	0.5	15.7
