trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	10-14	-4.0	4	word	word	noninformative	8	1.4	3.5	1.5	4.2	0.5	6.2
multiplication	22*6	132.0	124	numeric	word	informative	-8	1.3	2.8	1.8	4.5	0.5	5.0
division	20/14	1.4	8	word	word	informative	7	2.6	3.3	1.2	4.4	0.5	6.6
multiplication	3*8	24.0	20	numeric	numeric	informative	-4	2.4	3.3	1.3	4.9	0.5	4.0
addition	21+9	30.0	29	numeric	numeric	noninformative	-1	2.9	4.1	1.9	6.3	0.5	3.2
division	29/8	3.6	4	word	numeric	informative	0	2.4	6.1	1.9	5.8	0.5	5.6
multiplication	1*1	1.0	-1	word	word	noninformative	-2	1.3	6.5	1.3	3.8	0.5	6.2
division	27/24	1.1	8	numeric	numeric	informative	7	2.4	4.4	1.6	7.6	0.5	3.8
addition	2+8	10.0	8	numeric	word	informative	-2	1.9	3.1	1.1	4.3	0.5	4.1
subtraction	30-2	28.0	32	numeric	numeric	noninformative	4	1.9	3.6	2.6	3.6	0.5	5.3
addition	1+3	4.0	3	numeric	word	informative	-1	2.3	4.8	1.8	3.9	0.5	4.4
subtraction	26-5	21.0	22	word	numeric	noninformative	1	1.3	6.1	2.8	4.5	0.5	4.1
subtraction	6-9	-3.0	-5	word	numeric	noninformative	-2	1.5	4.4	2.8	5.1	0.5	6.1
addition	24+2	26.0	22	word	word	informative	-4	1.8	5.5	1.1	4.7	0.5	3.8
division	4/4	1.0	1	word	word	noninformative	0	1.3	3.6	2.0	3.7	0.5	3.8
multiplication	9*3	27.0	31	numeric	word	informative	4	2.4	4.8	2.7	3.7	0.5	3.5
addition	24+23	47.0	46	numeric	numeric	informative	-1	1.1	3.7	3.0	4.1	0.5	5.1
multiplication	16*6	96.0	97	word	numeric	noninformative	1	2.9	5.4	2.3	3.9	0.5	5.1
multiplication	10*5	50.0	48	word	word	informative	-2	1.1	3.7	2.5	3.4	0.5	7.1
subtraction	14-4	10.0	3	numeric	numeric	noninformative	-7	2.4	3.8	2.3	6.0	0.5	7.9
division	30/29	1.0	-1	numeric	word	noninformative	-2	2.6	5.2	1.2	4.0	0.5	3.9
addition	22+13	35.0	36	word	word	noninformative	1	1.7	5.0	1.8	3.1	0.5	2.7
division	13/1	13.0	13	numeric	numeric	noninformative	0	1.8	2.8	1.7	3.8	0.5	3.8
subtraction	3-18	-15.0	-16	word	numeric	informative	-1	2.4	3.8	2.2	3.8	0.5	4.7
