trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	9*1	9.0	10	numeric	numeric	noninformative	1	1.7	3.8	2.7	4.2	0.5	4.7
subtraction	17-5	12.0	13	numeric	numeric	informative	1	1.6	6.5	1.8	3.4	0.5	3.6
addition	22+3	25.0	18	numeric	word	informative	-7	1.6	6.0	1.4	4.8	0.5	6.5
multiplication	18*6	108.0	99	word	numeric	informative	-9	2.7	5.2	2.4	5.6	0.5	4.7
addition	10+7	17.0	23	word	word	noninformative	6	2.0	5.4	1.4	4.4	0.5	2.8
division	30/30	1.0	-8	numeric	numeric	informative	-9	2.4	4.5	1.3	4.8	0.5	8.0
addition	26+12	38.0	39	word	word	noninformative	1	1.2	4.0	2.7	5.5	0.5	4.2
addition	28+6	34.0	42	word	numeric	informative	8	2.6	4.9	2.2	5.2	0.5	2.9
division	18/1	18.0	9	numeric	word	informative	-9	2.1	4.2	1.4	5.1	0.5	3.7
subtraction	19-30	-11.0	-12	word	word	informative	-1	1.3	4.7	2.2	4.8	0.5	3.4
multiplication	5*8	40.0	41	word	word	informative	1	2.2	3.5	2.2	4.0	0.5	3.5
multiplication	30*5	150.0	148	numeric	word	noninformative	-2	1.6	4.2	1.5	3.4	0.5	5.7
division	24/3	8.0	7	word	numeric	noninformative	-1	1.3	5.0	1.5	5.0	0.5	4.8
addition	30+23	53.0	49	numeric	word	noninformative	-4	1.1	3.6	1.3	3.6	0.5	3.5
multiplication	12*9	108.0	110	word	numeric	informative	2	2.9	3.6	2.8	4.2	0.5	6.0
subtraction	7-24	-17.0	-18	word	numeric	noninformative	-1	1.9	3.4	2.4	5.1	0.5	3.9
addition	17+14	31.0	33	word	numeric	noninformative	2	2.8	5.9	2.0	4.7	0.5	3.5
subtraction	5-10	-5.0	-2	word	numeric	informative	3	2.4	6.3	1.1	4.2	0.5	4.0
subtraction	9-17	-8.0	-18	numeric	word	noninformative	-10	1.6	4.9	1.2	4.0	0.5	3.5
division	21/1	21.0	21	numeric	word	noninformative	0	2.2	4.1	1.8	4.0	0.5	4.0
division	23/22	1.0	2	numeric	numeric	noninformative	1	2.3	4.1	2.6	3.3	0.5	4.2
division	30/18	1.7	6	numeric	numeric	informative	4	2.6	3.3	1.9	4.6	0.5	4.7
multiplication	7*7	49.0	48	numeric	word	noninformative	-1	2.9	4.2	1.7	6.8	0.5	5.2
subtraction	15-5	10.0	18	word	word	informative	8	2.3	4.9	2.2	5.2	0.5	4.3
