trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	9	9.0	4	numeric	word	informative	-5	2.7	4.9	2.3	4.8	0.5	3.9
math	23-14	9.0	9	numeric	numeric	informative	0	2.9	3.1	2.5	3.4	0.5	3.7
math	5-6	-1.0	8	numeric	word	noninformative	9	1.9	5.2	1.8	5.7	0.5	2.2
baseline	4	4.0	3	word	numeric	informative	-1	1.6	3.1	1.3	3.1	0.5	5.0
math	18*7	126.0	123	word	word	informative	-3	2.5	3.5	1.3	4.5	0.5	3.4
math	13/12	1.1	-4	word	numeric	noninformative	-5	1.6	3.9	1.7	4.0	0.5	6.0
math	29*14	406.0	406	word	numeric	noninformative	0	3.0	5.3	2.3	5.2	0.5	4.0
math	20-30	-10.0	-13	word	word	noninformative	-3	2.9	2.6	2.9	3.6	0.5	5.4
baseline	22	22.0	21	word	word	informative	-1	1.4	3.0	1.5	3.6	0.5	4.5
math	23+22	45.0	39	word	numeric	noninformative	-6	1.7	3.9	1.2	3.7	0.5	3.3
baseline	20	20.0	17	numeric	word	informative	-3	1.4	5.3	3.0	7.9	0.5	6.8
baseline	16	16.0	14	numeric	word	informative	-2	1.6	5.0	1.0	3.5	0.5	4.7
baseline	21	21.0	23	word	numeric	informative	2	1.7	7.7	2.9	5.9	0.5	4.3
math	10+6	16.0	15	word	numeric	noninformative	-1	2.8	6.8	1.7	7.5	0.5	5.4
math	30/12	2.5	4	word	numeric	noninformative	1	1.3	3.9	2.6	2.6	0.5	6.1
math	28*20	560.0	557	numeric	numeric	noninformative	-3	1.4	4.0	1.3	6.7	0.5	3.6
math	3+7	10.0	14	numeric	numeric	noninformative	4	1.3	3.9	1.8	3.2	0.5	2.9
math	8/1	8.0	9	word	word	informative	1	1.2	6.4	2.7	4.8	0.5	3.2
math	30/22	1.4	1	numeric	word	noninformative	0	1.8	5.2	1.4	4.1	0.5	7.2
baseline	9	9.0	5	word	numeric	informative	-4	1.6	5.1	2.3	3.8	0.5	3.8
math	26-1	25.0	22	numeric	word	noninformative	-3	1.3	7.1	2.0	4.5	0.5	2.9
baseline	15	15.0	17	numeric	numeric	noninformative	2	2.5	3.5	1.3	4.8	0.5	4.6
math	12+18	30.0	30	numeric	word	informative	0	2.2	6.5	2.8	4.1	0.5	3.3
math	6*14	84.0	78	numeric	word	informative	-6	2.2	3.5	1.5	5.6	0.5	15.2
