trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	duration	comparison_duration	feedback_duration	iti	isi1	isi2
math	16*28	448.0	448	numeric	word	informative	0	1.1	1.8	2.0	4.6	4.9	5.8
baseline	21	21.0	17	numeric	numeric	informative	-4	1.8	2.8	2.0	6.2	3.6	4.6
math	29/20	1.4	-2	numeric	word	noninformative	-3	1.3	2.4	2.0	3.9	5.3	5.8
math	2+28	30.0	34	word	numeric	noninformative	4	2.9	1.8	2.0	6.2	4.8	3.4
math	26/1	26.0	34	word	word	informative	8	1.6	1.5	2.0	4.4	4.2	4.7
math	5+7	12.0	16	numeric	word	noninformative	4	1.1	2.5	2.0	4.9	5.9	3.0
baseline	13	13.0	14	numeric	word	informative	1	1.8	2.0	2.0	6.7	6.0	3.4
math	14*28	392.0	384	numeric	numeric	informative	-8	2.7	2.5	2.0	4.2	4.1	7.1
math	22-24	-2.0	-3	numeric	numeric	noninformative	-1	1.7	2.2	2.0	4.3	5.1	4.4
baseline	14	14.0	14	word	word	informative	0	1.9	2.3	2.0	6.0	5.6	4.8
math	24/22	1.1	-1	word	word	informative	-2	2.5	2.4	2.0	4.9	6.0	6.5
math	22*16	352.0	350	word	numeric	noninformative	-2	1.9	1.2	2.0	4.0	3.2	6.2
baseline	20	20.0	20	numeric	numeric	informative	0	1.1	2.2	2.0	4.2	6.2	7.6
baseline	16	16.0	24	numeric	numeric	informative	8	2.1	2.2	2.0	3.3	4.7	4.4
baseline	25	25.0	28	word	word	noninformative	3	2.7	2.2	2.0	6.3	4.8	3.7
math	29+24	53.0	53	word	word	informative	0	2.6	2.2	2.0	4.6	3.0	4.2
baseline	15	15.0	14	numeric	numeric	informative	-1	1.2	1.5	2.0	2.8	3.6	4.7
math	15-11	4.0	4	word	numeric	noninformative	0	2.4	1.1	2.0	6.9	5.3	3.6
math	17-25	-8.0	-7	numeric	word	noninformative	1	1.9	1.2	2.0	5.7	7.0	3.2
math	27*8	216.0	208	numeric	numeric	noninformative	-8	1.5	1.2	2.0	4.0	3.2	3.3
baseline	10	10.0	20	word	numeric	noninformative	10	1.6	2.9	2.0	3.2	4.4	5.9
math	22/4	5.5	8	word	numeric	informative	2	1.3	2.3	2.0	5.1	2.8	6.4
math	22+24	46.0	42	word	word	noninformative	-4	2.4	2.7	2.0	5.3	4.5	4.5
math	30-19	11.0	10	word	word	noninformative	-1	1.6	2.3	2.0	5.3	4.1	3.4
