trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	24+18	42.0	41	numeric	numeric	informative	-1	1.3	4.0	2.2	4.4	0.5	5.6
subtraction	7-8	-1.0	3	word	numeric	noninformative	4	2.1	4.3	1.5	4.9	0.5	5.3
multiplication	4*4	16.0	17	word	word	noninformative	1	2.7	6.3	1.0	3.6	0.5	5.2
multiplication	15*8	120.0	117	word	numeric	noninformative	-3	2.2	3.6	2.6	4.5	0.5	3.5
division	16/8	2.0	2	numeric	word	informative	0	2.9	4.1	2.1	5.8	0.5	5.4
division	18/16	1.1	4	numeric	word	noninformative	3	2.1	5.3	1.8	3.7	0.5	4.8
division	26/19	1.4	1	numeric	word	noninformative	0	2.7	5.2	2.2	4.5	0.5	5.0
division	6/1	6.0	7	word	word	noninformative	1	1.3	3.6	1.9	5.5	0.5	3.8
addition	25+8	33.0	41	word	word	informative	8	1.9	4.2	2.4	3.8	0.5	5.2
division	29/16	1.8	2	word	word	noninformative	0	2.1	5.0	2.7	5.4	0.5	4.0
multiplication	5*2	10.0	9	numeric	numeric	informative	-1	1.9	3.6	2.8	4.0	0.5	5.4
addition	21+2	23.0	21	word	numeric	informative	-2	2.6	6.8	1.4	4.8	0.5	3.1
addition	6+21	27.0	24	numeric	word	informative	-3	2.2	3.8	2.8	4.0	0.5	5.8
multiplication	25*5	125.0	127	numeric	numeric	noninformative	2	1.6	2.9	1.3	3.2	0.5	3.1
subtraction	12-13	-1.0	3	numeric	word	noninformative	4	2.7	6.8	1.7	2.8	0.5	4.6
addition	12+16	28.0	22	word	numeric	informative	-6	1.1	3.6	1.9	3.6	0.5	5.2
subtraction	14-20	-6.0	-4	numeric	numeric	informative	2	2.1	2.9	2.0	4.1	0.5	4.0
subtraction	30-24	6.0	2	word	numeric	noninformative	-4	1.1	3.6	1.7	6.3	0.5	6.0
addition	30+24	54.0	56	numeric	numeric	informative	2	2.5	4.4	1.6	4.3	0.5	5.0
multiplication	14*2	28.0	34	word	numeric	noninformative	6	2.2	5.0	2.9	3.2	0.5	4.8
subtraction	22-30	-8.0	-13	numeric	numeric	informative	-5	1.9	4.8	2.6	4.3	0.5	4.2
subtraction	4-9	-5.0	-9	word	word	informative	-4	1.8	4.7	3.0	3.9	0.5	4.8
division	8/1	8.0	9	numeric	word	noninformative	1	1.6	3.5	1.5	4.8	0.5	3.2
multiplication	21*5	105.0	103	word	word	informative	-2	1.4	3.5	1.4	3.9	0.5	5.6
