trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	18/13	1.4	1	word	numeric	noninformative	0	2.8	3.3	2.7	3.0	0.5	7.9
subtraction	21-5	16.0	13	numeric	word	noninformative	-3	2.5	4.1	1.1	4.3	0.5	2.8
multiplication	27*2	54.0	50	word	numeric	noninformative	-4	1.6	4.9	2.6	5.1	0.5	3.3
division	25/9	2.8	2	numeric	numeric	noninformative	-1	2.9	5.2	2.6	4.8	0.5	3.0
addition	13+19	32.0	29	numeric	numeric	informative	-3	1.4	3.9	2.4	5.1	0.5	2.7
division	28/21	1.3	1	word	numeric	noninformative	0	2.6	5.5	1.1	2.9	0.5	5.6
multiplication	2*9	18.0	20	word	numeric	informative	2	2.6	4.5	2.7	3.6	0.5	4.6
multiplication	6*4	24.0	26	word	numeric	noninformative	2	1.2	5.4	1.1	3.3	0.5	5.5
division	13/4	3.2	-6	word	numeric	informative	-9	1.3	4.9	1.7	6.4	0.5	5.0
subtraction	14-10	4.0	-6	numeric	word	noninformative	-10	1.8	3.2	1.4	5.1	0.5	5.4
multiplication	4*9	36.0	29	numeric	word	informative	-7	1.3	4.9	2.3	6.5	0.5	7.1
subtraction	5-29	-24.0	-19	word	numeric	informative	5	2.8	4.5	1.2	6.1	0.5	4.5
subtraction	19-26	-7.0	-16	word	word	noninformative	-9	1.2	2.7	2.2	4.0	0.5	5.0
multiplication	6*3	18.0	12	numeric	word	noninformative	-6	2.2	3.0	1.3	3.3	0.5	4.3
subtraction	23-19	4.0	10	numeric	word	informative	6	2.7	5.3	2.2	2.8	0.5	6.5
addition	21+9	30.0	40	word	word	informative	10	1.2	3.9	2.6	5.3	0.5	4.0
addition	12+10	22.0	22	numeric	word	noninformative	0	3.0	3.5	1.2	3.2	0.5	3.7
division	10/5	2.0	4	numeric	word	informative	2	2.0	3.5	1.3	6.2	0.5	4.5
division	23/2	11.5	8	numeric	numeric	informative	-3	1.9	5.6	2.9	2.3	0.5	2.8
addition	25+10	35.0	30	word	word	noninformative	-5	2.0	7.4	1.7	3.9	0.5	7.7
addition	24+25	49.0	50	numeric	word	informative	1	1.3	4.5	2.5	3.3	0.5	3.5
subtraction	10-12	-2.0	4	word	numeric	noninformative	6	1.3	4.7	2.9	3.8	0.5	4.3
multiplication	9*4	36.0	34	word	numeric	informative	-2	2.8	6.6	1.9	4.1	0.5	4.3
addition	19+20	39.0	41	numeric	word	informative	2	1.9	2.5	2.7	4.9	0.5	2.8
