trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	17	17.0	21	numeric	numeric	informative	4	2.5	2.8	2.6	4.7	0.5	7.6
math	2-7	-5.0	-4	word	word	noninformative	1	1.1	4.7	1.1	5.1	0.5	2.9
math	16+15	31.0	23	numeric	numeric	informative	-8	1.9	4.1	2.7	4.0	0.5	2.8
baseline	29	29.0	28	numeric	word	noninformative	-1	1.7	3.5	2.9	5.8	0.5	4.1
math	4-2	2.0	8	numeric	numeric	noninformative	6	2.5	5.5	2.3	4.1	0.5	5.2
math	27/15	1.8	-1	numeric	numeric	informative	-3	1.8	6.9	2.5	4.6	0.5	4.7
math	11*5	55.0	52	word	word	noninformative	-3	1.1	4.2	2.8	3.8	0.5	5.2
math	30-20	10.0	10	numeric	word	informative	0	2.9	4.5	2.3	4.0	0.5	5.4
baseline	5	5.0	8	numeric	word	informative	3	1.5	4.6	1.2	2.7	0.5	6.5
baseline	10	10.0	10	word	word	noninformative	0	2.9	2.3	1.3	5.2	0.5	3.4
math	13/8	1.6	2	numeric	word	noninformative	0	2.3	3.4	2.3	3.0	0.5	4.6
baseline	25	25.0	27	word	word	noninformative	2	2.0	2.4	1.7	5.5	0.5	3.7
baseline	5	5.0	5	numeric	word	informative	0	1.1	5.8	2.5	3.6	0.5	4.7
math	6*25	150.0	141	word	numeric	noninformative	-9	2.9	5.3	1.7	4.4	0.5	7.3
math	25*12	300.0	301	numeric	numeric	noninformative	1	1.5	6.3	1.7	5.2	0.5	4.8
math	20/19	1.1	3	word	word	informative	2	2.1	4.8	1.9	5.3	0.5	4.6
baseline	30	30.0	33	word	numeric	informative	3	1.3	2.8	2.7	2.7	0.5	5.3
math	1+18	19.0	25	word	numeric	informative	6	1.2	4.1	2.6	4.6	0.5	3.6
math	14*7	98.0	99	word	numeric	informative	1	1.6	4.3	2.8	6.4	0.5	5.0
math	24-10	14.0	13	numeric	numeric	informative	-1	2.3	5.7	2.2	4.7	0.5	3.1
math	7/7	1.0	-1	word	numeric	noninformative	-2	1.3	5.0	1.5	2.9	0.5	4.1
math	19+18	37.0	33	numeric	word	noninformative	-4	1.2	5.8	1.3	4.5	0.5	3.5
baseline	24	24.0	27	word	word	informative	3	2.0	7.5	2.0	3.9	0.5	4.8
math	30+23	53.0	54	word	numeric	noninformative	1	1.2	6.6	2.8	6.7	0.5	9.5
