trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	28-15	13.0	8	numeric	numeric	informative	-5	2.6	4.7	2.5	5.1	0.5	4.1
division	5/1	5.0	9	word	word	informative	4	2.7	4.1	2.4	6.2	0.5	5.8
addition	16+10	26.0	19	numeric	numeric	informative	-7	2.2	4.3	1.4	3.5	0.5	5.2
division	30/7	4.3	2	numeric	word	informative	-2	2.8	6.5	1.5	4.4	0.5	3.9
division	28/18	1.6	11	numeric	word	noninformative	9	2.5	4.9	1.2	3.8	0.5	5.0
subtraction	4-4	0.0	7	numeric	numeric	noninformative	7	1.9	3.9	1.9	4.7	0.5	4.2
subtraction	6-29	-23.0	-21	numeric	numeric	noninformative	2	1.6	5.0	1.7	4.5	0.5	4.6
subtraction	20-22	-2.0	-9	word	word	informative	-7	2.9	3.8	1.4	4.8	0.5	4.3
addition	20+8	28.0	38	word	word	noninformative	10	2.3	5.3	1.8	3.4	0.5	5.3
multiplication	22*2	44.0	45	numeric	word	informative	1	2.4	4.7	2.5	4.2	0.5	2.8
division	21/13	1.6	0	word	numeric	informative	-2	1.0	6.0	2.7	3.5	0.5	5.8
division	7/6	1.2	0	numeric	numeric	noninformative	-1	1.5	5.1	1.3	6.6	0.5	6.5
multiplication	17*5	85.0	83	word	word	noninformative	-2	2.2	4.9	2.7	2.3	0.5	6.6
subtraction	6-12	-6.0	-1	numeric	numeric	informative	5	1.9	5.2	2.0	4.2	0.5	3.7
addition	23+16	39.0	40	word	numeric	informative	1	2.1	2.9	1.4	4.5	0.5	4.1
division	27/18	1.5	-2	word	numeric	noninformative	-3	2.5	2.8	2.4	3.2	0.5	3.6
multiplication	16*9	144.0	142	word	word	informative	-2	2.5	4.4	2.2	3.4	0.5	5.0
addition	7+29	36.0	34	word	word	noninformative	-2	1.8	3.5	2.7	4.7	0.5	4.0
addition	16+19	35.0	32	word	numeric	noninformative	-3	1.7	2.8	2.4	4.2	0.5	5.5
subtraction	13-9	4.0	10	word	word	noninformative	6	1.3	5.9	1.7	4.6	0.5	4.0
multiplication	17*2	34.0	29	numeric	numeric	noninformative	-5	1.0	4.2	2.6	4.2	0.5	3.0
multiplication	24*6	144.0	145	numeric	numeric	noninformative	1	1.1	5.2	2.4	5.3	0.5	3.6
addition	29+18	47.0	44	numeric	word	informative	-3	1.8	5.2	2.8	3.3	0.5	3.0
multiplication	1*4	4.0	7	word	word	informative	3	2.0	4.2	1.0	6.3	0.5	3.8
