trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	7*3	21.0	22	numeric	numeric	noninformative	1	2.4	4.8	1.7	6.0	0.5	3.3
multiplication	2*5	10.0	7	numeric	numeric	noninformative	-3	1.5	4.6	2.7	4.7	0.5	5.6
multiplication	12*9	108.0	109	word	word	informative	1	2.6	3.5	2.2	4.2	0.5	4.5
addition	8+16	24.0	14	word	word	informative	-10	2.4	5.4	2.3	5.1	0.5	4.6
division	30/16	1.9	1	numeric	word	informative	-1	2.3	5.2	2.4	3.3	0.5	2.8
multiplication	11*3	33.0	25	word	word	noninformative	-8	1.9	4.7	2.8	5.5	0.5	3.6
division	23/15	1.5	11	word	word	informative	9	2.2	2.8	1.1	4.7	0.5	4.0
subtraction	18-27	-9.0	-13	numeric	word	informative	-4	2.3	4.8	2.5	3.3	0.5	4.2
subtraction	20-12	8.0	9	word	word	informative	1	2.6	5.2	1.8	4.3	0.5	4.2
addition	22+9	31.0	38	numeric	word	noninformative	7	2.8	6.3	1.3	2.7	0.5	3.0
addition	30+16	46.0	51	numeric	numeric	noninformative	5	1.5	4.3	2.7	2.9	0.5	6.8
division	8/5	1.6	0	word	numeric	informative	-2	1.3	6.2	1.3	7.0	0.5	3.9
addition	22+10	32.0	32	numeric	numeric	noninformative	0	2.4	6.5	1.8	5.2	0.5	5.5
division	26/19	1.4	8	word	numeric	informative	7	1.0	2.6	2.3	6.2	0.5	3.9
division	15/8	1.9	8	numeric	numeric	informative	6	2.6	4.9	2.5	7.1	0.5	3.7
subtraction	25-21	4.0	6	word	numeric	noninformative	2	1.5	4.9	1.3	3.7	0.5	3.6
addition	1+16	17.0	25	numeric	word	informative	8	1.1	6.0	1.8	3.4	0.5	3.0
subtraction	9-25	-16.0	-20	word	numeric	noninformative	-4	1.5	7.1	1.6	4.7	0.5	3.9
division	18/14	1.3	2	numeric	word	informative	1	1.8	3.6	2.2	3.7	0.5	4.0
multiplication	7*8	56.0	47	word	numeric	informative	-9	1.2	5.4	2.7	3.4	0.5	4.1
subtraction	8-19	-11.0	-15	numeric	word	noninformative	-4	2.4	4.2	1.7	4.8	0.5	3.9
addition	25+14	39.0	31	word	numeric	noninformative	-8	2.6	4.4	2.3	3.2	0.5	4.7
subtraction	6-24	-18.0	-20	word	numeric	noninformative	-2	1.8	6.0	2.8	4.7	0.5	3.5
multiplication	26*1	26.0	27	numeric	word	noninformative	1	2.1	3.1	2.5	3.6	0.5	2.5
