trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	18*9	162.0	162	numeric	word	informative	0	2.4	4.9	1.6	5.1	0.5	4.1
multiplication	15*6	90.0	92	word	word	informative	2	2.1	6.9	1.5	4.1	0.5	6.2
subtraction	20-7	13.0	17	word	word	informative	4	2.4	6.4	2.2	6.3	0.5	3.5
subtraction	5-7	-2.0	-2	numeric	numeric	informative	0	1.4	5.3	1.0	4.2	0.5	3.7
addition	15+8	23.0	19	numeric	numeric	informative	-4	1.2	5.3	2.3	3.5	0.5	3.3
multiplication	27*3	81.0	75	numeric	numeric	noninformative	-6	1.5	5.0	2.3	4.2	0.5	5.1
division	12/12	1.0	-4	word	word	informative	-5	1.5	6.2	2.3	3.9	0.5	6.5
division	27/1	27.0	25	word	word	noninformative	-2	2.7	3.1	1.7	4.7	0.5	3.6
addition	28+28	56.0	63	numeric	numeric	informative	7	1.9	3.2	2.9	3.8	0.5	3.6
division	5/4	1.2	-8	word	numeric	noninformative	-9	1.1	3.2	2.2	4.3	0.5	4.7
multiplication	26*6	156.0	156	word	numeric	informative	0	2.8	3.4	1.1	3.3	0.5	7.7
multiplication	13*3	39.0	40	numeric	numeric	noninformative	1	1.9	6.0	1.4	4.0	0.5	4.0
addition	12+8	20.0	18	word	word	informative	-2	1.6	4.2	1.5	6.8	0.5	6.1
division	19/8	2.4	4	word	numeric	noninformative	2	2.1	3.1	1.1	4.0	0.5	5.1
division	18/11	1.6	5	numeric	numeric	noninformative	3	2.3	4.7	1.2	3.2	0.5	5.0
addition	29+16	45.0	43	word	word	informative	-2	2.5	4.3	2.3	4.5	0.5	2.9
multiplication	8*1	8.0	17	word	numeric	informative	9	1.3	5.9	1.7	3.6	0.5	3.7
addition	30+3	33.0	38	numeric	word	noninformative	5	2.1	3.6	2.2	4.3	0.5	5.8
addition	8+1	9.0	1	numeric	word	noninformative	-8	2.9	3.0	1.2	3.4	0.5	5.3
subtraction	18-25	-7.0	-12	word	numeric	noninformative	-5	2.2	4.5	2.2	4.6	0.5	4.8
subtraction	26-13	13.0	15	numeric	word	noninformative	2	1.2	4.5	2.5	3.6	0.5	3.6
subtraction	25-17	8.0	9	word	word	informative	1	2.6	3.2	1.6	5.2	0.5	4.7
subtraction	22-29	-7.0	-14	numeric	numeric	noninformative	-7	3.0	4.2	1.8	2.6	0.5	6.0
division	23/22	1.0	-1	numeric	word	noninformative	-2	2.4	3.7	2.8	4.9	0.5	5.7
