trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	25+30	55.0	49	word	word	informative	-6	2.2	2.2	2.2	4.5	0.5	4.2
subtraction	18-22	-4.0	-2	numeric	word	informative	2	2.0	5.0	2.2	5.3	0.5	6.9
division	30/6	5.0	5	numeric	word	informative	0	2.4	4.6	2.7	2.2	0.5	5.6
division	26/6	4.3	1	numeric	word	informative	-3	1.4	3.4	1.6	5.1	0.5	4.4
addition	10+24	34.0	37	word	numeric	informative	3	2.5	4.2	2.9	5.5	0.5	6.0
multiplication	16*8	128.0	129	numeric	numeric	informative	1	2.4	2.6	2.5	2.6	0.5	3.5
addition	16+21	37.0	43	numeric	numeric	informative	6	1.7	4.2	2.8	3.7	0.5	7.0
division	29/20	1.4	-6	word	numeric	noninformative	-7	2.9	3.9	2.7	3.8	0.5	4.1
multiplication	10*8	80.0	87	word	numeric	noninformative	7	1.2	4.9	2.8	3.3	0.5	5.2
subtraction	5-5	0.0	-1	word	word	informative	-1	1.8	3.5	2.4	2.5	0.5	2.3
division	28/17	1.6	4	numeric	numeric	noninformative	2	1.1	3.6	2.1	3.0	0.5	5.1
multiplication	22*6	132.0	135	numeric	numeric	noninformative	3	1.6	4.7	2.5	4.1	0.5	7.0
subtraction	21-14	7.0	15	numeric	word	informative	8	3.0	3.5	1.4	3.9	0.5	4.8
subtraction	24-25	-1.0	-5	word	numeric	noninformative	-4	2.8	3.4	2.5	6.1	0.5	4.2
addition	18+28	46.0	50	numeric	word	noninformative	4	1.9	3.6	2.5	3.5	0.5	6.7
multiplication	2*9	18.0	18	word	numeric	noninformative	0	2.8	2.7	1.8	4.5	0.5	5.1
multiplication	26*4	104.0	98	word	word	noninformative	-6	1.6	5.7	1.7	5.6	0.5	5.1
division	29/17	1.7	9	numeric	numeric	informative	7	2.1	5.0	2.6	5.2	0.5	4.7
addition	12+6	18.0	21	word	numeric	noninformative	3	1.9	5.2	1.3	5.7	0.5	5.0
subtraction	5-23	-18.0	-27	numeric	word	informative	-9	1.0	4.5	2.3	5.3	0.5	5.0
subtraction	22-1	21.0	22	word	word	informative	1	2.9	5.0	2.8	4.6	0.5	4.6
division	27/7	3.9	2	numeric	word	noninformative	-2	1.6	4.8	1.6	4.2	0.5	4.4
multiplication	4*1	4.0	-1	word	word	noninformative	-5	2.7	4.6	3.0	3.9	0.5	4.1
addition	11+29	40.0	42	word	numeric	noninformative	2	1.0	4.7	1.2	3.1	0.5	4.3
