trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	4*10	40.0	50	word	word	informative	10	1.3	3.8	2.4	3.6	0.5	2.8
math	6/2	3.0	0	numeric	word	informative	-3	2.4	4.1	1.6	4.7	0.5	4.3
math	27*19	513.0	513	numeric	word	informative	0	2.9	3.5	1.2	3.6	0.5	2.3
baseline	24	24.0	23	word	word	informative	-1	2.7	4.0	1.9	5.0	0.5	4.9
math	10/4	2.5	-2	numeric	word	noninformative	-4	1.5	6.4	1.0	5.2	0.5	5.1
math	19-19	0.0	3	numeric	numeric	noninformative	3	1.3	6.5	1.4	5.3	0.5	3.6
baseline	5	5.0	-3	word	word	noninformative	-8	1.6	4.2	2.4	4.4	0.5	5.4
math	15*5	75.0	85	numeric	word	informative	10	2.3	5.2	2.2	4.4	0.5	4.9
math	27/4	6.8	5	numeric	numeric	noninformative	-2	2.0	2.5	2.5	3.3	0.5	6.2
math	1+25	26.0	23	word	numeric	noninformative	-3	2.3	7.2	2.6	3.1	0.5	3.5
baseline	14	14.0	15	word	numeric	noninformative	1	1.5	4.5	2.0	4.4	0.5	4.6
math	24+1	25.0	16	numeric	word	noninformative	-9	2.8	4.3	1.9	5.0	0.5	6.8
math	3+29	32.0	30	word	word	noninformative	-2	2.7	2.9	2.7	5.7	0.5	3.2
baseline	18	18.0	25	word	numeric	informative	7	2.1	3.8	1.5	4.1	0.5	5.7
math	13/3	4.3	12	numeric	numeric	informative	8	1.2	7.1	2.0	4.3	0.5	5.8
math	11+11	22.0	22	word	numeric	noninformative	0	2.9	5.2	1.2	5.6	0.5	4.2
math	27-27	0.0	3	word	word	informative	3	2.3	3.5	1.7	4.4	0.5	4.8
math	30*17	510.0	513	numeric	numeric	informative	3	2.4	4.6	1.6	5.6	0.5	3.9
baseline	28	28.0	30	numeric	word	informative	2	2.7	4.1	1.0	3.9	0.5	5.9
baseline	10	10.0	11	numeric	word	noninformative	1	1.5	3.7	2.5	4.3	0.5	4.0
math	17-29	-12.0	-15	numeric	numeric	noninformative	-3	2.5	3.2	1.6	5.6	0.5	5.1
math	13-1	12.0	7	word	numeric	informative	-5	1.2	4.3	1.6	3.6	0.5	2.5
baseline	21	21.0	15	word	numeric	informative	-6	1.1	6.3	2.1	4.4	0.5	5.4
baseline	27	27.0	26	word	numeric	noninformative	-1	2.1	4.4	1.8	5.9	0.5	14.7
