trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	28/7	4.0	7	word	numeric	noninformative	3	2.7	4.7	1.5	5.1	0.5	2.9
baseline	10	10.0	7	numeric	numeric	noninformative	-3	1.0	5.1	2.0	4.8	0.5	4.6
baseline	18	18.0	20	numeric	word	noninformative	2	1.2	5.0	2.7	5.6	0.5	5.0
math	24+27	51.0	53	word	word	informative	2	1.1	4.7	1.9	4.6	0.5	2.9
math	17/9	1.9	2	word	word	informative	0	2.4	5.0	2.5	4.2	0.5	4.0
math	20*3	60.0	58	word	numeric	informative	-2	1.9	4.8	2.3	3.8	0.5	4.4
math	21/9	2.3	7	word	word	informative	5	1.1	3.2	1.9	5.2	0.5	4.5
math	22-15	7.0	10	numeric	numeric	informative	3	2.4	4.6	1.9	4.1	0.5	4.4
math	14*26	364.0	374	word	word	noninformative	10	2.6	4.9	1.5	5.6	0.5	6.2
math	29-2	27.0	29	numeric	word	informative	2	1.0	3.3	1.8	5.9	0.5	3.3
math	29/10	2.9	-6	numeric	word	informative	-9	3.0	5.0	1.7	5.8	0.5	4.5
math	10-27	-17.0	-16	numeric	word	informative	1	3.0	5.5	2.9	4.9	0.5	5.5
baseline	28	28.0	25	word	numeric	informative	-3	2.0	4.5	2.6	5.4	0.5	3.7
math	26-29	-3.0	0	numeric	word	noninformative	3	1.1	5.4	2.2	4.6	0.5	4.8
baseline	13	13.0	15	word	numeric	informative	2	2.1	3.4	2.9	3.7	0.5	2.9
baseline	18	18.0	25	word	numeric	noninformative	7	2.1	5.1	1.9	4.6	0.5	3.7
baseline	15	15.0	11	numeric	word	informative	-4	1.3	5.2	2.7	4.2	0.5	6.3
math	28+5	33.0	33	word	word	noninformative	0	1.5	4.4	1.4	3.1	0.5	3.1
baseline	5	5.0	4	word	numeric	noninformative	-1	1.0	3.8	1.0	5.7	0.5	4.6
math	28+15	43.0	42	numeric	numeric	noninformative	-1	1.6	5.5	1.3	5.7	0.5	7.0
math	14+7	21.0	26	numeric	numeric	noninformative	5	2.0	5.7	2.2	5.9	0.5	3.7
baseline	20	20.0	19	word	numeric	noninformative	-1	2.0	3.0	2.9	4.3	0.5	4.6
math	14*19	266.0	265	numeric	word	informative	-1	2.1	4.0	2.3	4.2	0.5	4.7
math	17*21	357.0	356	numeric	numeric	noninformative	-1	1.6	7.1	1.9	4.2	0.5	8.9
