trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	9	9.0	10	word	word	informative	1	2.0	4.5	1.7	3.8	0.5	4.7
baseline	6	6.0	14	numeric	numeric	informative	8	2.9	5.5	1.3	7.2	0.5	3.5
math	11-20	-9.0	-10	word	numeric	informative	-1	1.2	6.7	2.7	3.1	0.5	5.3
baseline	9	9.0	14	numeric	word	informative	5	1.3	4.3	1.3	3.1	0.5	4.3
baseline	18	18.0	19	word	numeric	informative	1	1.1	3.2	1.6	4.2	0.5	4.7
math	30/8	3.8	11	numeric	numeric	informative	7	1.3	3.9	1.9	4.9	0.5	4.1
math	15+30	45.0	48	numeric	numeric	noninformative	3	2.6	3.7	1.9	4.3	0.5	6.8
math	22+6	28.0	30	word	word	noninformative	2	2.0	6.0	2.9	4.6	0.5	5.1
baseline	23	23.0	22	word	numeric	noninformative	-1	1.8	5.2	2.6	3.3	0.5	6.0
math	4*22	88.0	95	numeric	numeric	noninformative	7	3.0	5.1	3.0	5.5	0.5	2.8
baseline	20	20.0	22	word	word	noninformative	2	1.3	6.6	2.1	5.2	0.5	6.4
math	10-10	0.0	1	word	numeric	informative	1	2.0	5.1	2.0	5.4	0.5	4.6
math	11-27	-16.0	-17	word	word	noninformative	-1	1.2	3.4	3.0	4.4	0.5	5.0
math	13*8	104.0	103	numeric	word	informative	-1	1.5	5.3	2.5	3.2	0.5	7.3
math	4*28	112.0	105	numeric	word	noninformative	-7	2.3	4.0	2.4	4.7	0.5	3.1
math	14/3	4.7	2	numeric	numeric	informative	-3	1.4	4.5	1.7	5.0	0.5	4.8
math	28/23	1.2	-9	numeric	word	noninformative	-10	2.2	3.0	1.5	4.6	0.5	6.1
baseline	25	25.0	24	word	word	noninformative	-1	2.1	5.5	1.0	5.0	0.5	2.5
baseline	11	11.0	13	numeric	word	informative	2	1.4	4.9	1.4	5.0	0.5	3.6
math	12+28	40.0	31	numeric	numeric	informative	-9	2.5	6.5	2.6	3.7	0.5	3.6
math	3-30	-27.0	-29	numeric	numeric	informative	-2	2.3	3.5	2.5	2.1	0.5	4.2
math	23+28	51.0	49	word	word	noninformative	-2	2.6	6.3	1.1	3.3	0.5	3.3
math	18*26	468.0	469	word	numeric	noninformative	1	1.0	3.6	1.2	3.7	0.5	4.5
math	29/11	2.6	-2	word	word	noninformative	-5	1.1	3.8	2.5	5.9	0.5	13.9
