trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	15+4	19.0	27	numeric	numeric	informative	8	2.5	6.4	2.1	3.3	0.5	2.0
multiplication	27*6	162.0	156	numeric	numeric	noninformative	-6	1.8	3.8	2.1	6.6	0.5	5.3
addition	26+26	52.0	53	word	word	noninformative	1	2.5	3.3	2.3	5.0	0.5	4.8
division	22/5	4.4	7	word	word	noninformative	3	1.7	5.0	2.8	3.6	0.5	3.7
subtraction	15-25	-10.0	-19	word	word	informative	-9	2.9	4.0	2.0	5.5	0.5	4.9
addition	22+15	37.0	34	numeric	numeric	informative	-3	2.4	4.9	2.7	4.5	0.5	3.5
division	28/10	2.8	0	word	numeric	informative	-3	2.7	4.5	2.7	5.0	0.5	4.3
addition	19+27	46.0	40	numeric	numeric	noninformative	-6	1.4	4.0	1.8	2.4	0.5	4.7
division	14/11	1.3	3	word	word	informative	2	2.1	3.4	2.8	4.6	0.5	3.2
multiplication	1*8	8.0	8	word	numeric	informative	0	2.5	3.7	1.6	7.9	0.5	3.8
subtraction	18-25	-7.0	-4	numeric	word	noninformative	3	1.9	6.0	1.8	2.7	0.5	4.2
multiplication	12*4	48.0	45	numeric	numeric	informative	-3	2.7	3.6	1.9	2.6	0.5	3.6
division	24/16	1.5	-4	word	word	noninformative	-5	2.1	5.5	1.6	6.3	0.5	4.3
division	15/7	2.1	4	numeric	numeric	informative	2	2.5	3.3	2.3	3.4	0.5	5.8
subtraction	3-19	-16.0	-15	word	word	noninformative	1	2.5	6.9	1.2	4.0	0.5	5.7
multiplication	5*8	40.0	48	numeric	numeric	noninformative	8	1.4	3.8	2.0	4.9	0.5	4.2
addition	15+26	41.0	46	numeric	numeric	noninformative	5	1.4	7.8	2.2	6.2	0.5	3.6
subtraction	27-25	2.0	2	word	word	noninformative	0	2.6	5.3	2.9	3.2	0.5	3.9
multiplication	5*5	25.0	24	word	word	informative	-1	2.2	3.3	2.0	4.4	0.5	3.5
multiplication	23*4	92.0	95	numeric	numeric	noninformative	3	2.2	4.7	1.9	5.4	0.5	3.5
division	4/1	4.0	0	word	numeric	noninformative	-4	2.1	5.2	2.4	4.1	0.5	2.7
subtraction	19-3	16.0	14	numeric	word	informative	-2	1.4	5.4	2.3	3.9	0.5	3.7
addition	14+12	26.0	28	numeric	word	informative	2	1.5	4.4	1.5	3.8	0.5	3.5
subtraction	6-4	2.0	3	word	word	informative	1	2.0	2.9	2.6	4.0	0.5	3.8
