trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	18/15	1.2	-8	word	numeric	noninformative	-9	2.6	3.6	2.4	2.8	0.5	3.5
subtraction	24-14	10.0	4	word	word	informative	-6	1.3	5.0	1.0	3.1	0.5	6.7
division	29/28	1.0	0	numeric	word	noninformative	-1	2.4	2.3	1.1	3.5	0.5	6.2
multiplication	14*8	112.0	110	word	numeric	informative	-2	1.0	4.2	2.1	3.6	0.5	5.7
subtraction	30-19	11.0	11	numeric	word	informative	0	1.7	3.2	1.9	4.3	0.5	3.9
addition	24+28	52.0	50	word	word	informative	-2	1.4	6.7	1.2	3.3	0.5	6.8
division	28/21	1.3	9	numeric	word	noninformative	8	2.1	5.8	2.1	3.4	0.5	4.4
addition	4+21	25.0	18	numeric	numeric	noninformative	-7	2.1	4.8	1.9	5.4	0.5	3.2
multiplication	6*2	12.0	13	word	numeric	noninformative	1	3.0	2.8	1.8	5.4	0.5	6.6
division	29/21	1.4	0	word	numeric	informative	-1	1.7	4.7	1.9	2.9	0.5	6.6
subtraction	5-4	1.0	6	word	numeric	informative	5	2.9	5.4	3.0	5.5	0.5	5.9
subtraction	14-6	8.0	7	numeric	word	informative	-1	2.6	3.8	2.5	7.1	0.5	4.8
multiplication	18*3	54.0	50	word	word	informative	-4	2.1	2.7	2.1	3.6	0.5	5.0
addition	12+11	23.0	17	word	numeric	noninformative	-6	1.9	4.9	2.4	3.1	0.5	6.7
subtraction	22-27	-5.0	-8	numeric	word	noninformative	-3	2.2	3.9	2.5	2.7	0.5	4.9
multiplication	15*4	60.0	57	numeric	word	noninformative	-3	1.7	3.0	2.5	4.3	0.5	7.1
addition	21+3	24.0	18	numeric	numeric	informative	-6	1.0	4.0	1.6	3.8	0.5	5.6
subtraction	12-11	1.0	8	numeric	numeric	noninformative	7	2.9	6.6	2.3	4.8	0.5	4.6
addition	15+12	27.0	26	word	numeric	noninformative	-1	2.0	7.1	1.9	2.6	0.5	5.6
multiplication	20*3	60.0	63	numeric	word	noninformative	3	2.2	3.9	1.6	5.1	0.5	4.2
addition	5+30	35.0	35	numeric	numeric	noninformative	0	1.2	4.1	1.6	3.7	0.5	5.6
division	5/3	1.7	4	word	word	informative	2	2.7	2.2	2.7	5.5	0.5	4.1
multiplication	20*3	60.0	59	numeric	numeric	informative	-1	1.5	5.5	1.3	4.2	0.5	5.4
division	10/1	10.0	13	word	word	informative	3	2.1	3.4	1.5	2.7	0.5	3.8
