trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	15/13	1.2	8	numeric	word	noninformative	7	1.1	5.3	1.8	4.4	0.5	6.8
subtraction	14-5	9.0	7	word	word	informative	-2	1.1	4.4	2.4	4.2	0.5	5.7
division	14/10	1.4	10	word	word	informative	9	1.1	4.3	2.8	4.1	0.5	3.4
division	25/15	1.7	-3	numeric	numeric	informative	-5	1.0	2.3	3.0	4.9	0.5	4.8
subtraction	11-20	-9.0	-12	numeric	numeric	noninformative	-3	2.0	3.8	1.2	4.2	0.5	5.6
multiplication	13*8	104.0	102	word	word	informative	-2	2.8	3.3	2.4	3.3	0.5	5.1
addition	6+8	14.0	10	numeric	word	informative	-4	2.5	4.7	1.2	5.4	0.5	4.6
addition	15+5	20.0	27	numeric	word	noninformative	7	2.4	4.0	2.3	4.3	0.5	3.4
subtraction	18-15	3.0	2	numeric	word	informative	-1	2.9	4.9	2.1	3.4	0.5	5.7
subtraction	5-17	-12.0	-11	word	numeric	noninformative	1	1.9	4.1	2.0	4.3	0.5	7.1
subtraction	30-29	1.0	1	numeric	word	noninformative	0	1.1	6.9	1.1	5.4	0.5	4.5
division	24/10	2.4	4	numeric	word	noninformative	2	2.0	4.4	1.4	5.8	0.5	3.9
multiplication	27*8	216.0	213	word	numeric	noninformative	-3	1.2	5.5	2.5	4.2	0.5	3.9
addition	12+30	42.0	52	numeric	numeric	noninformative	10	1.9	4.1	1.9	3.0	0.5	7.0
multiplication	24*9	216.0	215	word	word	informative	-1	1.9	5.0	2.3	4.4	0.5	6.7
multiplication	20*8	160.0	160	numeric	numeric	noninformative	0	1.4	5.2	1.1	5.2	0.5	3.1
addition	13+3	16.0	15	word	numeric	informative	-1	2.5	4.0	2.2	3.9	0.5	7.5
division	25/20	1.2	3	word	word	noninformative	2	2.9	4.4	2.3	3.6	0.5	3.1
addition	26+21	47.0	38	word	numeric	noninformative	-9	2.6	4.3	1.3	4.3	0.5	3.7
subtraction	21-3	18.0	18	numeric	word	informative	0	1.6	3.5	2.1	4.9	0.5	4.3
division	22/4	5.5	16	word	numeric	informative	10	2.9	6.5	1.5	6.8	0.5	3.6
multiplication	3*7	21.0	21	word	numeric	informative	0	1.1	3.2	1.9	4.3	0.5	3.4
multiplication	4*4	16.0	23	numeric	numeric	informative	7	3.0	7.4	1.7	3.9	0.5	5.3
addition	26+1	27.0	36	word	numeric	noninformative	9	1.4	2.0	1.4	5.5	0.5	4.4
