trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	21*3	63.0	58	word	numeric	noninformative	-5	1.2	4.8	2.8	3.7	0.5	4.0
multiplication	21*9	189.0	189	word	word	informative	0	2.6	4.7	1.3	3.4	0.5	3.5
subtraction	19-28	-9.0	-13	numeric	word	noninformative	-4	1.9	3.9	2.0	3.9	0.5	6.2
multiplication	26*9	234.0	230	numeric	numeric	noninformative	-4	2.4	5.2	2.5	7.2	0.5	4.2
addition	2+5	7.0	12	word	word	noninformative	5	3.0	3.4	2.3	3.2	0.5	3.8
division	30/17	1.8	1	numeric	word	noninformative	-1	2.1	4.5	1.9	4.3	0.5	4.5
addition	15+21	36.0	31	word	numeric	informative	-5	2.0	5.1	1.4	2.5	0.5	2.9
addition	29+11	40.0	46	numeric	word	informative	6	1.1	5.5	2.0	3.4	0.5	4.6
addition	25+15	40.0	49	word	word	noninformative	9	1.5	5.2	1.7	3.5	0.5	3.4
multiplication	29*9	261.0	256	numeric	numeric	noninformative	-5	2.0	3.2	2.0	6.5	0.5	3.3
division	9/5	1.8	4	word	word	informative	2	2.4	3.7	1.7	3.9	0.5	3.1
addition	5+2	7.0	5	word	word	noninformative	-2	2.6	3.8	2.7	7.3	0.5	5.0
division	17/6	2.8	0	numeric	numeric	informative	-3	1.8	6.2	2.5	5.4	0.5	4.8
division	28/14	2.0	4	word	numeric	noninformative	2	1.1	6.0	1.6	4.4	0.5	3.4
multiplication	17*7	119.0	116	numeric	numeric	noninformative	-3	1.6	4.7	2.1	4.1	0.5	5.7
subtraction	25-24	1.0	7	numeric	word	informative	6	2.8	4.4	1.6	4.3	0.5	5.0
subtraction	9-30	-21.0	-21	numeric	numeric	informative	0	1.4	4.9	1.9	5.6	0.5	4.4
subtraction	30-22	8.0	5	word	numeric	informative	-3	1.9	3.7	1.7	5.9	0.5	4.2
subtraction	13-26	-13.0	-13	numeric	word	informative	0	2.9	7.9	2.3	4.8	0.5	4.7
addition	21+4	25.0	28	word	word	noninformative	3	1.0	4.2	1.7	4.6	0.5	2.9
subtraction	28-1	27.0	22	word	word	informative	-5	2.2	4.8	1.9	3.7	0.5	5.4
division	17/6	2.8	4	numeric	numeric	informative	1	2.9	6.1	2.4	6.6	0.5	4.2
division	19/8	2.4	-3	numeric	numeric	noninformative	-5	1.5	3.0	1.8	4.6	0.5	3.2
multiplication	24*8	192.0	195	word	numeric	informative	3	2.1	4.7	2.8	3.5	0.5	4.0
