trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	29*3	87.0	85	word	word	informative	-2	2.7	4.1	2.4	3.5	0.5	4.4
addition	12+7	19.0	20	numeric	numeric	informative	1	1.2	3.8	2.0	5.0	0.5	7.6
division	22/18	1.2	3	word	numeric	informative	2	1.0	3.5	2.8	3.2	0.5	8.0
division	25/13	1.9	8	numeric	numeric	informative	6	2.8	3.5	2.1	3.5	0.5	4.0
division	28/2	14.0	24	numeric	numeric	informative	10	1.3	3.9	1.0	4.4	0.5	4.4
division	27/13	2.1	9	word	numeric	noninformative	7	2.2	5.6	2.1	3.0	0.5	4.3
division	28/1	28.0	20	word	numeric	informative	-8	1.2	5.6	2.1	5.9	0.5	5.3
multiplication	12*9	108.0	112	word	word	informative	4	2.6	3.8	2.8	3.2	0.5	3.4
division	25/20	1.2	4	word	word	informative	3	1.1	3.9	1.2	3.4	0.5	4.2
subtraction	20-4	16.0	16	word	word	noninformative	0	2.1	4.5	1.9	7.4	0.5	5.7
multiplication	28*8	224.0	225	numeric	word	noninformative	1	1.4	4.5	1.5	4.3	0.5	2.4
subtraction	21-7	14.0	17	word	numeric	informative	3	1.5	5.4	1.6	3.7	0.5	5.4
subtraction	6-3	3.0	1	numeric	word	informative	-2	1.4	4.8	2.5	5.3	0.5	7.3
subtraction	5-4	1.0	1	word	word	noninformative	0	1.0	4.9	2.8	6.1	0.5	5.4
subtraction	20-14	6.0	7	numeric	word	noninformative	1	2.3	6.9	1.0	2.4	0.5	7.4
multiplication	17*9	153.0	149	numeric	numeric	noninformative	-4	1.7	5.1	2.0	7.3	0.5	5.5
multiplication	24*7	168.0	160	numeric	word	noninformative	-8	1.9	3.9	1.8	4.6	0.5	2.8
addition	22+18	40.0	33	numeric	word	noninformative	-7	2.2	5.9	2.2	3.4	0.5	4.3
subtraction	21-26	-5.0	-2	word	word	informative	3	1.8	3.2	1.7	7.1	0.5	3.7
addition	10+29	39.0	41	word	numeric	noninformative	2	2.7	4.5	1.2	2.9	0.5	7.8
addition	11+23	34.0	42	numeric	numeric	noninformative	8	1.0	7.0	3.0	6.0	0.5	6.1
addition	14+9	23.0	21	numeric	numeric	informative	-2	2.1	3.0	2.9	3.6	0.5	3.5
addition	4+17	21.0	27	numeric	numeric	noninformative	6	1.1	4.5	1.5	3.9	0.5	2.8
multiplication	25*5	125.0	115	word	word	noninformative	-10	1.7	2.9	1.0	4.4	0.5	3.2
