trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	25	25.0	28	word	word	noninformative	3	2.3	4.4	2.8	4.1	0.5	5.8
math	11/10	1.1	1	word	numeric	informative	0	1.7	3.0	1.7	4.6	0.5	3.3
baseline	28	28.0	37	numeric	numeric	noninformative	9	1.8	5.7	2.4	3.9	0.5	5.8
math	26+11	37.0	28	word	numeric	informative	-9	1.9	2.0	3.0	5.7	0.5	6.2
math	17+12	29.0	30	numeric	word	noninformative	1	2.6	3.8	2.5	7.9	0.5	4.0
math	26*20	520.0	517	word	word	informative	-3	1.2	4.9	3.0	5.5	0.5	5.3
baseline	9	9.0	9	word	numeric	noninformative	0	1.7	3.8	1.4	3.0	0.5	6.6
baseline	4	4.0	-6	numeric	word	informative	-10	2.0	5.1	1.1	4.5	0.5	4.5
math	29+2	31.0	33	numeric	word	noninformative	2	1.2	7.3	2.8	3.1	0.5	6.6
baseline	15	15.0	8	word	numeric	noninformative	-7	1.6	5.6	2.0	3.9	0.5	4.8
baseline	10	10.0	13	word	numeric	noninformative	3	1.5	4.3	1.8	4.4	0.5	5.8
baseline	30	30.0	30	word	word	informative	0	2.8	4.6	2.6	4.4	0.5	2.3
math	28/4	7.0	3	numeric	word	informative	-4	2.2	3.8	2.1	2.7	0.5	5.8
math	15*27	405.0	397	numeric	numeric	informative	-8	2.5	2.3	1.4	4.7	0.5	4.0
math	27+7	34.0	38	numeric	word	noninformative	4	2.2	4.6	2.7	3.9	0.5	4.8
math	2-15	-13.0	-17	numeric	numeric	informative	-4	1.4	4.7	2.3	3.0	0.5	5.4
baseline	6	6.0	16	numeric	numeric	noninformative	10	2.9	4.9	1.7	5.1	0.5	3.5
math	3*29	87.0	85	word	word	noninformative	-2	1.3	3.3	1.8	3.7	0.5	3.7
math	22*15	330.0	329	numeric	numeric	informative	-1	2.7	3.6	2.7	4.1	0.5	4.4
math	6-30	-24.0	-15	numeric	word	noninformative	9	2.2	7.4	1.7	5.4	0.5	5.5
math	19/16	1.2	1	word	numeric	noninformative	0	2.9	3.5	2.1	7.8	0.5	5.3
math	11/4	2.8	5	numeric	numeric	informative	2	2.2	3.6	1.9	5.3	0.5	4.0
math	5-9	-4.0	-1	word	word	informative	3	2.0	3.6	1.8	4.3	0.5	3.6
math	2-30	-28.0	-26	word	word	informative	2	1.5	4.5	2.2	4.3	0.5	7.6
