trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	7	7.0	8	numeric	numeric	informative	1	2.9	4.0	1.0	4.2	0.5	6.0
math	21/4	5.2	5	word	numeric	informative	0	2.6	4.0	1.2	5.7	0.5	4.6
math	14/12	1.2	2	numeric	numeric	informative	1	1.6	5.2	1.0	4.4	0.5	7.2
baseline	20	20.0	16	numeric	word	noninformative	-4	1.3	4.4	1.3	5.4	0.5	2.7
baseline	17	17.0	7	word	numeric	informative	-10	2.6	2.9	2.5	3.8	0.5	3.7
math	1*15	15.0	14	word	word	noninformative	-1	2.0	3.2	1.9	6.5	0.5	5.0
math	4*14	56.0	56	word	word	informative	0	2.8	3.6	1.9	4.6	0.5	5.3
math	1*30	30.0	28	word	word	noninformative	-2	2.6	4.4	1.6	4.0	0.5	5.9
baseline	8	8.0	11	numeric	numeric	noninformative	3	1.0	6.9	3.0	4.2	0.5	3.6
baseline	9	9.0	4	word	word	informative	-5	2.7	3.7	1.6	6.8	0.5	6.4
math	25+4	29.0	33	numeric	numeric	informative	4	2.8	3.9	2.7	3.1	0.5	3.8
math	19/2	9.5	10	word	numeric	noninformative	1	2.2	4.3	2.6	4.6	0.5	3.2
baseline	24	24.0	22	numeric	word	noninformative	-2	2.4	6.2	1.9	3.5	0.5	4.0
math	13-17	-4.0	-2	word	word	informative	2	2.0	5.2	1.6	3.8	0.5	7.7
math	15-30	-15.0	-6	numeric	numeric	informative	9	2.3	6.1	2.0	5.0	0.5	3.9
math	27/21	1.3	-2	numeric	word	noninformative	-3	1.3	4.5	1.3	3.4	0.5	5.4
math	11*16	176.0	176	word	numeric	noninformative	0	1.2	6.6	1.9	3.3	0.5	7.4
baseline	28	28.0	31	word	word	noninformative	3	2.2	4.3	1.3	4.7	0.5	5.3
baseline	14	14.0	11	numeric	numeric	informative	-3	1.4	4.6	1.2	4.1	0.5	3.6
math	6+21	27.0	20	word	word	noninformative	-7	1.5	5.1	1.3	2.6	0.5	4.6
math	6-13	-7.0	-9	numeric	word	noninformative	-2	2.6	2.2	1.4	4.4	0.5	4.3
math	30-6	24.0	17	word	numeric	informative	-7	3.0	3.8	1.2	4.0	0.5	7.1
math	18+7	25.0	24	numeric	numeric	informative	-1	2.8	4.4	1.5	2.8	0.5	6.1
math	18+2	20.0	18	numeric	word	noninformative	-2	2.6	4.5	2.4	3.0	0.5	11.6
