trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	17+1	18.0	10	word	numeric	noninformative	-8	2.9	7.6	2.8	3.4	0.5	3.4
subtraction	6-16	-10.0	-20	numeric	numeric	informative	-10	2.8	3.7	1.6	3.9	0.5	5.1
multiplication	6*2	12.0	18	numeric	word	noninformative	6	1.1	4.0	1.8	3.7	0.5	2.9
subtraction	18-25	-7.0	-9	numeric	word	noninformative	-2	2.2	3.1	2.5	3.2	0.5	3.5
addition	29+18	47.0	49	numeric	word	informative	2	1.4	4.6	1.8	2.8	0.5	4.4
subtraction	27-11	16.0	25	numeric	word	noninformative	9	2.0	6.3	1.1	4.1	0.5	4.2
subtraction	5-3	2.0	2	word	word	noninformative	0	2.4	5.4	1.7	3.5	0.5	7.5
division	27/18	1.5	2	word	numeric	informative	0	1.4	4.3	1.7	3.1	0.5	3.8
subtraction	16-25	-9.0	-13	numeric	numeric	informative	-4	2.2	5.3	2.9	3.6	0.5	3.9
division	21/12	1.8	7	word	numeric	noninformative	5	2.0	5.3	1.8	4.6	0.5	6.2
subtraction	16-20	-4.0	-8	numeric	word	informative	-4	1.9	4.0	1.3	4.5	0.5	4.0
multiplication	1*9	9.0	12	numeric	word	informative	3	1.8	4.9	2.0	4.9	0.5	7.0
addition	30+28	58.0	57	numeric	numeric	noninformative	-1	2.6	4.2	1.3	3.8	0.5	6.5
division	26/25	1.0	-5	numeric	numeric	informative	-6	2.5	5.5	1.4	3.3	0.5	5.8
division	8/4	2.0	1	word	word	informative	-1	1.8	5.1	2.0	4.8	0.5	5.3
multiplication	18*1	18.0	18	word	numeric	noninformative	0	2.0	6.1	1.4	4.3	0.5	4.7
addition	1+6	7.0	17	numeric	numeric	noninformative	10	2.8	5.9	2.4	3.9	0.5	3.2
addition	30+6	36.0	35	word	word	noninformative	-1	1.4	4.3	1.0	2.7	0.5	3.4
division	22/16	1.4	-8	word	numeric	noninformative	-9	2.7	6.4	1.6	2.6	0.5	5.2
multiplication	22*4	88.0	89	word	word	noninformative	1	1.2	4.2	1.7	6.7	0.5	3.6
multiplication	20*6	120.0	123	word	numeric	informative	3	1.7	6.7	2.9	3.2	0.5	3.2
division	21/4	5.2	15	numeric	numeric	informative	10	2.6	4.2	1.8	4.6	0.5	2.5
addition	23+7	30.0	34	word	word	informative	4	1.7	4.1	2.5	5.8	0.5	5.5
multiplication	26*1	26.0	24	word	word	informative	-2	2.0	4.6	1.8	7.6	0.5	3.3
