trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	21	21.0	21	word	word	informative	0	1.9	4.9	1.3	3.7	0.5	5.9
baseline	24	24.0	23	numeric	word	noninformative	-1	2.1	4.4	3.0	3.7	0.5	5.0
math	26/1	26.0	17	numeric	numeric	noninformative	-9	1.3	4.8	1.0	4.9	0.5	4.2
baseline	21	21.0	20	numeric	word	noninformative	-1	1.0	4.8	2.0	4.6	0.5	5.0
math	25/18	1.4	-4	numeric	word	informative	-5	2.3	5.4	1.6	4.6	0.5	4.1
math	20-18	2.0	2	word	numeric	informative	0	1.4	4.3	2.6	4.4	0.5	3.3
math	13-14	-1.0	1	numeric	numeric	noninformative	2	2.6	2.9	2.5	5.7	0.5	7.6
baseline	27	27.0	26	word	word	informative	-1	1.1	4.6	1.9	4.4	0.5	3.3
baseline	25	25.0	24	word	word	noninformative	-1	1.4	5.1	2.1	3.2	0.5	6.9
math	26-4	22.0	20	numeric	word	informative	-2	2.7	6.0	1.0	2.7	0.5	4.9
math	15*24	360.0	362	word	word	informative	2	1.6	5.9	1.5	3.4	0.5	5.3
baseline	18	18.0	18	numeric	numeric	informative	0	2.2	6.4	1.3	4.5	0.5	4.3
baseline	8	8.0	9	word	numeric	noninformative	1	2.3	3.9	2.7	5.3	0.5	3.5
math	21+2	23.0	33	word	numeric	informative	10	1.8	3.8	2.0	4.9	0.5	5.7
math	12+4	16.0	24	word	numeric	noninformative	8	2.1	5.7	1.1	4.4	0.5	3.9
math	27+2	29.0	24	numeric	word	noninformative	-5	1.5	6.6	1.4	3.4	0.5	3.7
math	13-3	10.0	11	word	word	noninformative	1	1.0	5.7	2.5	6.0	0.5	5.0
math	2+26	28.0	20	word	word	noninformative	-8	2.5	6.0	2.6	5.4	0.5	4.0
baseline	4	4.0	3	word	numeric	informative	-1	1.0	3.9	1.9	3.0	0.5	4.5
math	18/5	3.6	0	word	numeric	noninformative	-4	1.1	3.4	1.4	3.2	0.5	6.3
math	6*17	102.0	93	numeric	word	informative	-9	2.3	3.3	1.2	3.6	0.5	4.4
math	17*24	408.0	410	numeric	numeric	noninformative	2	1.2	4.6	1.7	2.9	0.5	6.0
math	18/13	1.4	-7	numeric	numeric	informative	-8	2.5	5.2	1.3	4.3	0.5	3.5
math	25*10	250.0	253	numeric	numeric	informative	3	2.2	6.3	2.9	4.6	0.5	15.4
