trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	29-23	6.0	10	word	word	informative	4	2.6	4.2	1.1	5.5	0.5	3.9
multiplication	27*3	81.0	79	numeric	numeric	informative	-2	1.5	3.9	1.1	4.3	0.5	3.2
addition	9+21	30.0	26	numeric	numeric	informative	-4	2.6	6.6	2.3	8.0	0.5	3.8
subtraction	29-3	26.0	30	word	numeric	informative	4	2.9	6.1	2.7	3.5	0.5	5.4
multiplication	27*5	135.0	129	word	word	informative	-6	2.9	3.6	1.0	5.1	0.5	5.2
addition	6+10	16.0	9	word	word	informative	-7	1.9	5.1	2.5	3.3	0.5	3.5
subtraction	12-23	-11.0	-9	numeric	numeric	informative	2	2.2	2.9	2.6	5.2	0.5	5.6
multiplication	7*6	42.0	32	numeric	word	informative	-10	2.6	3.4	1.2	5.5	0.5	3.8
multiplication	1*3	3.0	2	word	numeric	informative	-1	2.3	5.7	2.3	5.0	0.5	5.0
division	25/15	1.7	2	numeric	numeric	noninformative	0	2.4	7.0	2.0	8.0	0.5	3.4
subtraction	3-30	-27.0	-24	word	numeric	informative	3	1.1	4.6	2.0	7.4	0.5	4.6
subtraction	26-3	23.0	22	numeric	numeric	noninformative	-1	1.6	4.3	2.9	4.3	0.5	4.7
addition	6+23	29.0	23	numeric	word	noninformative	-6	1.1	4.2	1.0	4.3	0.5	3.2
addition	3+30	33.0	33	word	word	noninformative	0	2.7	3.3	1.5	2.8	0.5	5.4
multiplication	21*8	168.0	167	word	word	noninformative	-1	1.7	3.9	2.4	4.0	0.5	4.3
division	23/4	5.8	5	numeric	numeric	noninformative	-1	2.4	2.4	1.6	4.2	0.5	4.0
multiplication	22*4	88.0	82	numeric	numeric	informative	-6	1.5	3.7	1.6	3.3	0.5	5.3
addition	29+23	52.0	51	word	numeric	informative	-1	1.7	5.1	2.4	3.7	0.5	5.1
addition	10+8	18.0	16	word	word	noninformative	-2	1.0	4.5	2.8	3.3	0.5	3.7
division	22/15	1.5	2	numeric	word	noninformative	1	1.7	5.6	1.5	4.7	0.5	4.8
division	24/3	8.0	6	numeric	word	noninformative	-2	2.9	3.6	1.9	6.3	0.5	4.8
subtraction	20-18	2.0	5	word	word	noninformative	3	1.4	4.1	1.5	4.7	0.5	4.1
division	29/26	1.1	-2	word	word	noninformative	-3	1.6	3.0	1.8	4.9	0.5	3.2
division	11/5	2.2	6	numeric	numeric	noninformative	4	2.8	3.8	2.2	6.6	0.5	5.1
