trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	30-18	12.0	14	numeric	word	informative	2	1.6	7.3	2.8	3.9	0.5	4.6
multiplication	12*6	72.0	70	word	numeric	noninformative	-2	2.5	3.4	1.3	7.0	0.5	6.2
addition	15+17	32.0	28	word	numeric	informative	-4	2.8	3.1	2.2	2.9	0.5	5.4
division	25/10	2.5	2	word	word	noninformative	0	2.4	3.5	2.1	2.9	0.5	3.1
subtraction	16-19	-3.0	-6	numeric	word	noninformative	-3	2.6	3.8	2.8	4.9	0.5	3.7
addition	12+28	40.0	44	numeric	numeric	informative	4	2.8	2.4	2.0	4.8	0.5	3.7
division	13/11	1.2	2	numeric	word	noninformative	1	2.5	3.1	1.5	2.8	0.5	3.8
addition	11+6	17.0	22	numeric	word	informative	5	1.6	3.2	2.1	6.0	0.5	4.5
subtraction	19-3	16.0	26	word	word	informative	10	1.6	3.5	2.4	3.2	0.5	5.8
subtraction	15-12	3.0	4	numeric	word	informative	1	2.4	3.4	1.9	4.3	0.5	6.1
multiplication	7*4	28.0	30	word	numeric	informative	2	2.1	5.2	1.5	6.5	0.5	5.1
subtraction	18-6	12.0	7	word	numeric	informative	-5	3.0	3.6	2.2	5.9	0.5	2.0
addition	27+25	52.0	62	word	numeric	noninformative	10	2.9	5.7	2.0	3.8	0.5	3.2
division	28/16	1.8	1	numeric	numeric	noninformative	-1	2.7	6.3	1.9	4.6	0.5	2.8
addition	9+2	11.0	9	numeric	word	informative	-2	1.6	4.8	1.7	4.9	0.5	3.7
addition	16+25	41.0	33	word	numeric	noninformative	-8	2.4	4.1	1.7	3.7	0.5	4.6
multiplication	24*8	192.0	190	numeric	numeric	informative	-2	1.1	4.9	1.8	4.2	0.5	3.7
multiplication	22*9	198.0	195	numeric	numeric	noninformative	-3	2.0	5.9	2.1	5.4	0.5	7.2
division	16/7	2.3	5	word	word	noninformative	3	1.4	4.4	2.8	4.5	0.5	3.7
division	29/15	1.9	4	numeric	word	informative	2	2.9	3.0	2.4	6.3	0.5	7.6
subtraction	30-4	26.0	19	word	word	noninformative	-7	3.0	4.7	1.6	5.5	0.5	4.4
multiplication	17*1	17.0	16	numeric	word	noninformative	-1	1.2	3.5	1.3	2.6	0.5	3.9
multiplication	9*8	72.0	73	word	numeric	noninformative	1	1.8	3.6	1.4	5.1	0.5	3.4
division	21/12	1.8	6	word	numeric	informative	4	2.7	6.0	2.6	4.0	0.5	3.2
