trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	11-11	0.0	-5	word	numeric	noninformative	-5	1.6	6.2	1.6	3.1	0.5	3.7
addition	3+30	33.0	28	numeric	numeric	noninformative	-5	1.4	6.4	3.0	4.2	0.5	3.9
multiplication	20*3	60.0	63	word	numeric	informative	3	1.6	2.5	2.1	5.4	0.5	5.2
addition	17+13	30.0	35	word	word	informative	5	2.3	2.6	2.9	3.9	0.5	4.6
addition	3+6	9.0	3	numeric	numeric	informative	-6	2.1	6.0	1.7	4.3	0.5	4.5
division	29/17	1.7	1	numeric	word	noninformative	-1	1.8	3.7	2.0	3.5	0.5	3.5
division	29/6	4.8	7	numeric	numeric	noninformative	2	1.8	5.2	3.0	3.7	0.5	5.2
subtraction	19-27	-8.0	-1	numeric	word	informative	7	1.0	4.4	1.4	5.1	0.5	7.4
multiplication	21*8	168.0	173	word	word	informative	5	1.3	4.7	3.0	4.2	0.5	5.2
division	26/3	8.7	9	word	word	noninformative	0	1.2	5.0	1.1	5.1	0.5	5.7
multiplication	4*6	24.0	19	word	word	noninformative	-5	2.4	4.0	1.0	6.1	0.5	4.9
division	29/12	2.4	-1	numeric	word	noninformative	-3	2.7	5.7	1.4	4.5	0.5	2.5
subtraction	30-25	5.0	6	word	numeric	informative	1	1.7	4.7	1.0	4.2	0.5	3.7
subtraction	19-7	12.0	13	word	numeric	noninformative	1	3.0	3.4	1.9	4.5	0.5	4.7
addition	20+21	41.0	47	word	numeric	noninformative	6	1.3	4.6	2.3	5.2	0.5	4.0
multiplication	16*5	80.0	82	word	word	informative	2	2.0	3.4	2.4	4.1	0.5	3.9
division	22/17	1.3	2	numeric	numeric	noninformative	1	1.6	4.6	1.5	5.0	0.5	4.0
multiplication	26*6	156.0	156	numeric	word	noninformative	0	1.4	3.7	2.5	3.5	0.5	5.4
subtraction	4-6	-2.0	-4	numeric	word	informative	-2	2.0	6.6	2.9	3.4	0.5	6.0
subtraction	19-27	-8.0	-7	numeric	word	informative	1	2.3	5.2	2.1	7.7	0.5	5.0
addition	20+22	42.0	40	numeric	numeric	informative	-2	2.3	5.3	1.9	4.7	0.5	2.2
division	17/1	17.0	15	numeric	numeric	informative	-2	1.2	3.6	2.0	3.2	0.5	3.2
multiplication	25*8	200.0	205	word	numeric	noninformative	5	2.2	5.1	2.5	5.3	0.5	3.7
addition	19+29	48.0	56	word	word	informative	8	2.7	3.8	1.6	4.5	0.5	6.0
