trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	26*6	156.0	159	word	word	informative	3	1.7	4.3	2.2	7.2	0.5	3.2
baseline	10	10.0	10	word	numeric	noninformative	0	1.7	4.7	2.7	3.6	0.5	5.2
math	24-26	-2.0	1	numeric	word	noninformative	3	2.6	6.3	1.4	4.5	0.5	3.4
math	12+27	39.0	40	word	word	informative	1	2.5	3.7	2.3	6.4	0.5	3.3
math	20/18	1.1	-1	numeric	numeric	noninformative	-2	1.2	3.8	2.1	5.4	0.5	4.7
math	22/15	1.5	4	word	word	informative	3	1.7	4.3	1.3	3.6	0.5	4.3
baseline	6	6.0	3	word	numeric	noninformative	-3	2.5	4.3	1.7	6.0	0.5	4.2
math	1-16	-15.0	-11	word	numeric	informative	4	2.0	5.0	2.9	5.6	0.5	4.6
math	6/2	3.0	-1	numeric	word	noninformative	-4	2.9	2.6	2.7	4.6	0.5	5.2
math	18/15	1.2	10	word	word	noninformative	9	2.1	5.4	2.3	3.4	0.5	4.3
math	14*26	364.0	363	numeric	numeric	informative	-1	1.1	3.1	1.5	3.8	0.5	4.2
math	7+18	25.0	25	numeric	numeric	noninformative	0	2.7	3.6	2.3	4.0	0.5	4.6
math	19+15	34.0	36	word	word	informative	2	1.2	3.8	1.3	5.1	0.5	5.1
baseline	6	6.0	14	numeric	word	informative	8	2.3	2.9	1.7	4.3	0.5	5.1
baseline	17	17.0	24	word	numeric	informative	7	2.2	5.6	1.6	4.2	0.5	6.0
math	17+5	22.0	22	word	word	noninformative	0	2.2	6.8	2.6	7.2	0.5	4.7
math	29*12	348.0	345	numeric	word	noninformative	-3	1.9	4.0	1.3	6.3	0.5	4.0
math	29-11	18.0	17	numeric	numeric	informative	-1	1.9	5.7	1.0	5.5	0.5	3.9
math	4*13	52.0	46	numeric	numeric	noninformative	-6	2.1	3.2	1.5	7.0	0.5	3.1
baseline	8	8.0	12	word	word	informative	4	2.6	4.7	1.4	4.8	0.5	5.0
baseline	21	21.0	23	numeric	numeric	informative	2	3.0	4.0	1.2	2.8	0.5	3.5
math	7-17	-10.0	-2	word	numeric	informative	8	1.2	2.0	1.6	3.6	0.5	6.9
baseline	1	1.0	3	numeric	numeric	noninformative	2	2.5	5.5	2.7	5.4	0.5	4.6
baseline	28	28.0	37	numeric	word	noninformative	9	1.6	4.1	1.1	4.0	0.5	13.4
