trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	9-21	-12.0	-11	word	numeric	informative	1	1.0	4.5	2.9	4.3	0.5	5.0
addition	28+12	40.0	38	numeric	numeric	informative	-2	2.0	3.8	2.6	4.0	0.5	3.4
addition	22+18	40.0	36	numeric	word	noninformative	-4	2.0	4.9	3.0	5.1	0.5	3.0
addition	3+15	18.0	19	word	numeric	noninformative	1	1.3	5.0	1.3	7.6	0.5	5.8
division	12/10	1.2	8	word	word	noninformative	7	1.3	4.9	2.0	3.2	0.5	4.6
addition	20+22	42.0	43	numeric	numeric	noninformative	1	1.4	4.6	2.9	4.4	0.5	4.0
subtraction	19-18	1.0	4	word	numeric	informative	3	1.8	5.0	2.3	3.9	0.5	3.7
subtraction	20-27	-7.0	3	numeric	numeric	informative	10	1.5	5.2	2.7	4.9	0.5	4.1
division	16/8	2.0	-1	word	word	noninformative	-3	1.2	4.0	2.9	4.2	0.5	5.1
subtraction	19-15	4.0	2	numeric	word	informative	-2	1.7	5.3	1.4	5.5	0.5	5.7
multiplication	2*9	18.0	8	numeric	word	informative	-10	1.3	6.1	1.5	3.9	0.5	2.8
multiplication	11*7	77.0	84	numeric	numeric	noninformative	7	2.8	4.1	2.7	4.7	0.5	6.2
addition	14+28	42.0	40	word	word	informative	-2	2.9	6.5	2.8	3.3	0.5	3.5
multiplication	20*3	60.0	55	numeric	word	noninformative	-5	1.1	4.8	2.5	4.2	0.5	3.2
multiplication	9*2	18.0	25	word	word	informative	7	2.4	6.1	1.7	4.2	0.5	4.5
division	25/11	2.3	5	word	word	informative	3	2.1	4.5	1.9	4.8	0.5	4.3
division	16/5	3.2	5	word	word	noninformative	2	2.8	4.7	2.2	5.0	0.5	4.7
division	17/7	2.4	0	word	word	noninformative	-2	2.3	3.5	2.0	3.6	0.5	2.9
subtraction	19-15	4.0	10	numeric	numeric	informative	6	2.1	4.2	2.0	4.8	0.5	3.5
subtraction	6-19	-13.0	-14	numeric	numeric	informative	-1	2.4	2.7	1.9	4.6	0.5	7.9
division	30/22	1.4	-3	numeric	numeric	informative	-4	1.8	3.7	2.7	5.2	0.5	4.0
multiplication	27*4	108.0	109	word	numeric	noninformative	1	2.4	3.3	1.4	4.0	0.5	3.6
addition	25+5	30.0	31	numeric	word	noninformative	1	2.6	4.3	2.4	2.7	0.5	5.2
multiplication	20*8	160.0	165	word	numeric	noninformative	5	1.9	4.7	2.4	5.6	0.5	4.7
