trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	23/9	2.6	4	word	numeric	noninformative	1	2.2	4.8	1.5	3.5	0.5	4.1
multiplication	18*9	162.0	152	word	numeric	noninformative	-10	2.4	6.2	1.4	4.3	0.5	4.1
multiplication	23*7	161.0	163	word	word	noninformative	2	1.6	4.3	2.1	3.4	0.5	4.6
multiplication	8*1	8.0	9	word	word	informative	1	2.5	4.7	2.8	3.1	0.5	5.9
division	11/10	1.1	-7	word	word	informative	-8	2.2	4.3	2.0	4.0	0.5	6.8
subtraction	30-19	11.0	10	numeric	word	informative	-1	2.6	4.9	1.8	2.4	0.5	3.2
division	13/6	2.2	2	numeric	word	noninformative	0	1.3	4.2	2.0	3.8	0.5	3.5
subtraction	23-13	10.0	10	numeric	numeric	informative	0	1.6	3.5	2.9	6.9	0.5	5.9
subtraction	14-5	9.0	11	numeric	numeric	noninformative	2	1.7	4.1	2.7	4.1	0.5	3.6
addition	5+16	21.0	22	word	word	informative	1	2.0	4.0	1.4	5.8	0.5	3.6
subtraction	14-6	8.0	9	word	numeric	noninformative	1	2.0	4.4	2.0	5.9	0.5	5.2
addition	6+7	13.0	5	numeric	word	noninformative	-8	2.8	4.5	2.0	3.4	0.5	4.3
addition	20+12	32.0	23	numeric	numeric	noninformative	-9	1.4	3.9	1.7	6.0	0.5	5.6
division	25/14	1.8	3	numeric	word	informative	1	1.7	4.7	1.1	3.0	0.5	4.9
multiplication	8*3	24.0	24	word	numeric	informative	0	2.6	4.0	2.2	5.8	0.5	3.9
subtraction	12-22	-10.0	-7	word	word	noninformative	3	1.7	5.6	1.8	3.8	0.5	4.8
addition	30+22	52.0	53	numeric	word	informative	1	2.0	4.7	2.8	5.4	0.5	4.9
multiplication	29*1	29.0	24	word	numeric	informative	-5	1.5	4.8	2.6	7.2	0.5	4.4
multiplication	5*6	30.0	22	numeric	numeric	noninformative	-8	1.3	4.7	1.3	4.2	0.5	4.3
division	12/4	3.0	4	numeric	numeric	noninformative	1	1.2	5.6	2.4	4.9	0.5	3.9
addition	23+20	43.0	44	word	numeric	informative	1	2.1	3.1	1.7	4.0	0.5	5.6
division	18/10	1.8	3	numeric	word	informative	1	1.1	4.2	2.2	5.2	0.5	4.4
subtraction	14-8	6.0	5	word	word	informative	-1	2.2	2.4	1.6	4.4	0.5	3.8
addition	9+18	27.0	24	numeric	numeric	noninformative	-3	2.5	2.8	3.0	4.8	0.5	2.9
